v1,v2,v3
1,0.11064E+00,-0.19334E+00
10,0.12995E+00,-0.27906E+00
20,0.12138E+00,-0.28047E+00
30,0.11215E+00,-0.27686E+00
40,0.99945E-01,-0.26587E+00
50,0.84047E-01,-0.24764E+00
60,0.66361E-01,-0.22567E+00
70,0.49398E-01,-0.19072E+00
80,0.37898E-01,-0.17951E+00
90,0.33343E-01,-0.18139E+00
100,0.32784E-01,-0.18324E+00
110,0.33566E-01,-0.18058E+00
120,0.28892E-01,-0.14352E+00
130,0.29229E-01,-0.14912E+00
140,0.25662E-01,-0.14290E+00
150,0.22998E-01,-0.13770E+00
160,0.23124E-01,-0.13831E+00
170,0.21485E-01,-0.13509E+00
180,0.20506E-01,-0.13372E+00
190,0.20699E-01,-0.13215E+00
200,0.20054E-01,-0.13082E+00
210,0.19541E-01,-0.13116E+00
220,0.19676E-01,-0.13036E+00
230,0.19221E-01,-0.13178E+00
240,0.18798E-01,-0.13329E+00
250,0.18903E-01,-0.13329E+00
260,0.18436E-01,-0.13477E+00
270,0.17972E-01,-0.13576E+00
280,0.17987E-01,-0.13598E+00
290,0.17417E-01,-0.13675E+00
300,0.16788E-01,-0.13767E+00
310,0.16670E-01,-0.13821E+00
320,0.16065E-01,-0.13933E+00
330,0.15570E-01,-0.14099E+00
340,0.15541E-01,-0.14134E+00
350,0.15186E-01,-0.14307E+00
360,0.14806E-01,-0.14569E+00
370,0.14782E-01,-0.14604E+00
380,0.14371E-01,-0.14930E+00
390,0.13912E-01,-0.15244E+00
400,0.13848E-01,-0.15269E+00
410,0.13378E-01,-0.15463E+00
420,0.13004E-01,-0.15424E+00
430,0.12975E-01,-0.15384E+00
440,0.12832E-01,-0.15069E+00
450,0.12681E-01,-0.14699E+00
460,0.12688E-01,-0.14643E+00
470,0.12448E-01,-0.14402E+00
480,0.12158E-01,-0.14310E+00
490,0.12154E-01,-0.14279E+00
500,0.11873E-01,-0.14289E+00
510,0.11602E-01,-0.14309E+00
520,0.11600E-01,-0.14309E+00
530,0.11358E-01,-0.14300E+00
540,0.11134E-01,-0.14242E+00
550,0.11138E-01,-0.14237E+00
560,0.10949E-01,-0.14121E+00
570,0.10790E-01,-0.13988E+00
580,0.10808E-01,-0.13982E+00
590,0.10706E-01,-0.13890E+00
600,0.10674E-01,-0.13884E+00
610,0.10713E-01,-0.13897E+00
620,0.10756E-01,-0.13921E+00
630,0.10842E-01,-0.14011E+00
640,0.10897E-01,-0.14026E+00
650,0.11063E-01,-0.14124E+00
660,0.11304E-01,-0.14230E+00
670,0.11377E-01,-0.14236E+00
680,0.11655E-01,-0.14318E+00
690,0.11946E-01,-0.14381E+00
700,0.12021E-01,-0.14375E+00
710,0.12289E-01,-0.14420E+00
720,0.12527E-01,-0.14449E+00
730,0.12590E-01,-0.14443E+00
740,0.12776E-01,-0.14458E+00
750,0.12917E-01,-0.14457E+00
760,0.12962E-01,-0.14455E+00
770,0.13048E-01,-0.14440E+00
780,0.13091E-01,-0.14411E+00
790,0.13119E-01,-0.14409E+00
800,0.13118E-01,-0.14370E+00
810,0.13083E-01,-0.14325E+00
820,0.13097E-01,-0.14323E+00
830,0.13033E-01,-0.14276E+00
840,0.12949E-01,-0.14231E+00
850,0.12952E-01,-0.14228E+00
860,0.12858E-01,-0.14187E+00
870,0.12758E-01,-0.14151E+00
880,0.12758E-01,-0.14146E+00
890,0.12661E-01,-0.14115E+00
900,0.12567E-01,-0.14088E+00
910,0.12566E-01,-0.14082E+00
920,0.12481E-01,-0.14058E+00
930,0.12401E-01,-0.14036E+00
940,0.12399E-01,-0.14031E+00
950,0.12324E-01,-0.14012E+00
960,0.12247E-01,-0.13994E+00
970,0.12244E-01,-0.13991E+00
980,0.12164E-01,-0.13976E+00
990,0.12078E-01,-0.13964E+00
1000,0.12071E-01,-0.13962E+00
1010,0.11978E-01,-0.13952E+00
1020,0.15052E-01,-0.13927E+00
1030,0.15047E-01,-0.13905E+00
1040,0.16783E-01,-0.13911E+00
1050,0.17385E-01,-0.13960E+00
1060,0.17485E-01,-0.13966E+00
1070,0.17173E-01,-0.13983E+00
1080,0.16679E-01,-0.13988E+00
1090,0.16625E-01,-0.13984E+00
1100,0.16275E-01,-0.13977E+00
1110,0.16077E-01,-0.13960E+00
1120,0.16070E-01,-0.13957E+00
1130,0.16065E-01,-0.13955E+00
1140,0.16026E-01,-0.13934E+00
1150,0.16026E-01,-0.13934E+00
1160,0.16088E-01,-0.13902E+00
1170,0.16207E-01,-0.13862E+00
1180,0.16227E-01,-0.13860E+00
1190,0.16361E-01,-0.13806E+00
1200,0.16501E-01,-0.13738E+00
1210,0.16522E-01,-0.13735E+00
1220,0.16659E-01,-0.13657E+00
1230,0.16801E-01,-0.13575E+00
1240,0.16822E-01,-0.13570E+00
1250,0.16963E-01,-0.13487E+00
1260,0.17105E-01,-0.13412E+00
1270,0.17127E-01,-0.13407E+00
1280,0.17264E-01,-0.13345E+00
1290,0.17396E-01,-0.13302E+00
1300,0.17417E-01,-0.13299E+00
1310,0.17537E-01,-0.13276E+00
1320,0.17650E-01,-0.13270E+00
1330,0.17668E-01,-0.13270E+00
1340,0.17769E-01,-0.13278E+00
1350,0.17863E-01,-0.13293E+00
1360,0.17880E-01,-0.13295E+00
1370,0.17964E-01,-0.13313E+00
1380,0.18040E-01,-0.13331E+00
1390,0.18056E-01,-0.13332E+00
1400,0.18124E-01,-0.13345E+00
1410,0.18183E-01,-0.13352E+00
1420,0.18196E-01,-0.13352E+00
1430,0.18245E-01,-0.13353E+00
1440,0.18283E-01,-0.13350E+00
1450,0.18293E-01,-0.13350E+00
1460,0.18319E-01,-0.13345E+00
1470,0.18332E-01,-0.13343E+00
1480,0.18338E-01,-0.13342E+00
1490,0.18338E-01,-0.13344E+00
1500,0.18324E-01,-0.13352E+00
1510,0.18326E-01,-0.13351E+00
1520,0.19663E-01,-0.13358E+00
1530,0.20318E-01,-0.13384E+00
1540,0.20384E-01,-0.13378E+00
1550,0.20515E-01,-0.13430E+00
1560,0.20298E-01,-0.13477E+00
1570,0.20281E-01,-0.13479E+00
1580,0.19941E-01,-0.13521E+00
1590,0.19646E-01,-0.13557E+00
1600,0.19622E-01,-0.13560E+00
1610,0.19422E-01,-0.13592E+00
1620,0.19287E-01,-0.13621E+00
1630,0.19278E-01,-0.13623E+00
1640,0.19262E-01,-0.13626E+00
1650,0.19168E-01,-0.13654E+00
1660,0.19161E-01,-0.13658E+00
1670,0.19092E-01,-0.13683E+00
1680,0.19023E-01,-0.13708E+00
1690,0.19016E-01,-0.13711E+00
1700,0.18941E-01,-0.13735E+00
1710,0.18859E-01,-0.13758E+00
1720,0.18850E-01,-0.13761E+00
1730,0.18769E-01,-0.13784E+00
1740,0.18691E-01,-0.13804E+00
1750,0.18682E-01,-0.13807E+00
1760,0.18615E-01,-0.13825E+00
1770,0.18561E-01,-0.13839E+00
1780,0.18556E-01,-0.13841E+00
1790,0.18522E-01,-0.13851E+00
1800,0.18507E-01,-0.13856E+00
1810,0.18508E-01,-0.13858E+00
1820,0.18517E-01,-0.13859E+00
1830,0.18547E-01,-0.13857E+00
1840,0.18554E-01,-0.13859E+00
1850,0.18604E-01,-0.13856E+00
1860,0.18672E-01,-0.13853E+00
1870,0.18683E-01,-0.13854E+00
1880,0.18764E-01,-0.13851E+00
1890,0.18855E-01,-0.13848E+00
1900,0.18870E-01,-0.13850E+00
1910,0.18966E-01,-0.13845E+00
1920,0.19065E-01,-0.13839E+00
1930,0.19080E-01,-0.13840E+00
1940,0.19179E-01,-0.13829E+00
1950,0.19276E-01,-0.13814E+00
1960,0.19291E-01,-0.13813E+00
1970,0.19383E-01,-0.13791E+00
1980,0.19471E-01,-0.13762E+00
1990,0.19483E-01,-0.13759E+00
2000,0.19564E-01,-0.13724E+00
2010,0.20837E-01,-0.13677E+00
2020,0.20846E-01,-0.13673E+00
2030,0.21613E-01,-0.13628E+00
2040,0.21920E-01,-0.13587E+00
2050,0.21969E-01,-0.13587E+00
2060,0.21919E-01,-0.13554E+00
2070,0.21749E-01,-0.13514E+00
2080,0.21730E-01,-0.13509E+00
2090,0.21577E-01,-0.13471E+00
2100,0.21492E-01,-0.13436E+00
2110,0.21490E-01,-0.13430E+00
2120,0.21462E-01,-0.13400E+00
2130,0.21463E-01,-0.13376E+00
2140,0.21469E-01,-0.13372E+00
2150,0.21472E-01,-0.13368E+00
2160,0.21481E-01,-0.13356E+00
2170,0.21486E-01,-0.13353E+00
2180,0.21490E-01,-0.13350E+00
2190,0.21480E-01,-0.13353E+00
2200,0.21482E-01,-0.13353E+00
2210,0.21457E-01,-0.13362E+00
2220,0.21419E-01,-0.13373E+00
2230,0.21417E-01,-0.13374E+00
2240,0.21369E-01,-0.13386E+00
2250,0.21313E-01,-0.13398E+00
2260,0.21308E-01,-0.13398E+00
2270,0.21249E-01,-0.13408E+00
2280,0.21189E-01,-0.13415E+00
2290,0.21184E-01,-0.13414E+00
2300,0.21126E-01,-0.13419E+00
2310,0.21071E-01,-0.13422E+00
2320,0.21067E-01,-0.13422E+00
2330,0.21019E-01,-0.13425E+00
2340,0.20978E-01,-0.13429E+00
2350,0.20976E-01,-0.13429E+00
2360,0.20945E-01,-0.13436E+00
2370,0.20922E-01,-0.13446E+00
2380,0.20923E-01,-0.13448E+00
2390,0.20912E-01,-0.13463E+00
2400,0.20910E-01,-0.13484E+00
2410,0.20914E-01,-0.13486E+00
2420,0.20925E-01,-0.13511E+00
2430,0.20944E-01,-0.13538E+00
2440,0.20950E-01,-0.13541E+00
2450,0.20979E-01,-0.13569E+00
2460,0.21015E-01,-0.13597E+00
2470,0.21023E-01,-0.13600E+00
2480,0.21066E-01,-0.13625E+00
2490,0.21113E-01,-0.13646E+00
2500,0.21122E-01,-0.13648E+00
2510,0.21173E-01,-0.13664E+00
2520,0.22498E-01,-0.13669E+00
2530,0.22520E-01,-0.13665E+00
2540,0.23260E-01,-0.13668E+00
2550,0.23501E-01,-0.13686E+00
2560,0.23539E-01,-0.13691E+00
2570,0.23450E-01,-0.13697E+00
2580,0.23281E-01,-0.13698E+00
2590,0.23258E-01,-0.13697E+00
2600,0.23129E-01,-0.13690E+00
2610,0.23059E-01,-0.13679E+00
2620,0.23055E-01,-0.13678E+00
2630,0.23040E-01,-0.13665E+00
2640,0.23053E-01,-0.13652E+00
2650,0.23059E-01,-0.13650E+00
2660,0.23064E-01,-0.13648E+00
2670,0.23085E-01,-0.13639E+00
2680,0.23092E-01,-0.13638E+00
2690,0.23114E-01,-0.13631E+00
2700,0.23128E-01,-0.13626E+00
2710,0.23132E-01,-0.13626E+00
2720,0.23137E-01,-0.13622E+00
2730,0.23131E-01,-0.13617E+00
2740,0.23132E-01,-0.13617E+00
2750,0.23119E-01,-0.13610E+00
2760,0.23098E-01,-0.13601E+00
2770,0.23098E-01,-0.13600E+00
2780,0.23074E-01,-0.13588E+00
2790,0.23047E-01,-0.13573E+00
2800,0.23046E-01,-0.13572E+00
2810,0.23018E-01,-0.13555E+00
2820,0.22990E-01,-0.13537E+00
2830,0.22989E-01,-0.13536E+00
2840,0.22964E-01,-0.13518E+00
2850,0.22940E-01,-0.13502E+00
2860,0.22940E-01,-0.13501E+00
2870,0.22921E-01,-0.13487E+00
2880,0.22907E-01,-0.13477E+00
2890,0.22908E-01,-0.13476E+00
2900,0.22900E-01,-0.13470E+00
2910,0.22898E-01,-0.13468E+00
2920,0.22900E-01,-0.13468E+00
2930,0.22905E-01,-0.13470E+00
2940,0.22916E-01,-0.13474E+00
2950,0.22919E-01,-0.13475E+00
2960,0.22937E-01,-0.13481E+00
2970,0.22958E-01,-0.13487E+00
2980,0.22963E-01,-0.13488E+00
2990,0.22989E-01,-0.13494E+00
3000,0.23017E-01,-0.13498E+00
3010,0.20394E-01,-0.11957E+00
3020,0.21532E-01,-0.11948E+00
3030,0.22426E-01,-0.11987E+00
