v1,v2,v3
1,0.33909E+00,0.27042E+00
10,0.42413E+00,0.36821E+00
20,0.39166E+00,0.37470E+00
30,0.32055E+00,0.34410E+00
40,0.21673E+00,0.27222E+00
50,0.16051E+00,0.26446E+00
60,0.14009E+00,0.30300E+00
70,0.13440E+00,0.29242E+00
80,0.12043E+00,0.27228E+00
90,0.98272E-01,0.23797E+00
100,0.83343E-01,0.18179E+00
110,0.81983E-01,0.14738E+00
120,0.58251E-01,0.16095E+00
130,0.55929E-01,0.16332E+00
140,0.34378E-01,0.19931E+00
150,0.23156E-01,0.21162E+00
160,0.23150E-01,0.21200E+00
170,0.17622E-01,0.21130E+00
180,0.13882E-01,0.21470E+00
190,0.14048E-01,0.21429E+00
200,0.11872E-01,0.22052E+00
210,0.10741E-01,0.22746E+00
220,0.11119E-01,0.22819E+00
230,0.10565E-01,0.23350E+00
240,0.10271E-01,0.23791E+00
250,0.10633E-01,0.23833E+00
260,0.10484E-01,0.24260E+00
270,0.10348E-01,0.24669E+00
280,0.10591E-01,0.24707E+00
290,0.10470E-01,0.25146E+00
300,0.10340E-01,0.25585E+00
310,0.10526E-01,0.25621E+00
320,0.10401E-01,0.26031E+00
330,0.10260E-01,0.26398E+00
340,0.10400E-01,0.26430E+00
350,0.10290E-01,0.26727E+00
360,0.10189E-01,0.26970E+00
370,0.10292E-01,0.26989E+00
380,0.10241E-01,0.27184E+00
390,0.10206E-01,0.27347E+00
400,0.10294E-01,0.27362E+00
410,0.10305E-01,0.27509E+00
420,0.10305E-01,0.27640E+00
430,0.10386E-01,0.27655E+00
440,0.10394E-01,0.27773E+00
450,0.10363E-01,0.27875E+00
460,0.10433E-01,0.27887E+00
470,0.10383E-01,0.27976E+00
480,0.10288E-01,0.28050E+00
490,0.10344E-01,0.28058E+00
500,0.10236E-01,0.28118E+00
510,0.10098E-01,0.28162E+00
520,0.10146E-01,0.28166E+00
530,0.10013E-01,0.28201E+00
540,0.98691E-02,0.28225E+00
550,0.99136E-02,0.28228E+00
560,0.97907E-02,0.28246E+00
570,0.96677E-02,0.28261E+00
580,0.97114E-02,0.28263E+00
590,0.96151E-02,0.28277E+00
600,0.95171E-02,0.28292E+00
610,0.95625E-02,0.28292E+00
620,0.95804E-02,0.28293E+00
630,0.94663E-02,0.28311E+00
640,0.95037E-02,0.28313E+00
650,0.94422E-02,0.28329E+00
660,0.93879E-02,0.28347E+00
670,0.94298E-02,0.28347E+00
680,0.93923E-02,0.28364E+00
690,0.93487E-02,0.28378E+00
700,0.93870E-02,0.28378E+00
710,0.93540E-02,0.28385E+00
720,0.93121E-02,0.28388E+00
730,0.93478E-02,0.28387E+00
740,0.93112E-02,0.28379E+00
750,0.92667E-02,0.28366E+00
760,0.92997E-02,0.28363E+00
770,0.92578E-02,0.28338E+00
780,0.92079E-02,0.28305E+00
790,0.92391E-02,0.28301E+00
800,0.91909E-02,0.28258E+00
810,0.91366E-02,0.28209E+00
820,0.91669E-02,0.28201E+00
830,0.91152E-02,0.28144E+00
840,0.90582E-02,0.28079E+00
850,0.90858E-02,0.28071E+00
860,0.90323E-02,0.28002E+00
870,0.89744E-02,0.27926E+00
880,0.90011E-02,0.27917E+00
890,0.89477E-02,0.27840E+00
900,0.88910E-02,0.27761E+00
910,0.89156E-02,0.27750E+00
920,0.88646E-02,0.27671E+00
930,0.88106E-02,0.27590E+00
940,0.88338E-02,0.27579E+00
950,0.87866E-02,0.27501E+00
960,0.87372E-02,0.27423E+00
970,0.87594E-02,0.27413E+00
980,0.87170E-02,0.27338E+00
990,0.86729E-02,0.27266E+00
1000,0.86934E-02,0.27257E+00
1010,0.86565E-02,0.27187E+00
1020,0.86179E-02,0.27121E+00
1030,0.86375E-02,0.27113E+00
1040,0.86056E-02,0.27051E+00
1050,0.85722E-02,0.26991E+00
1060,0.85911E-02,0.26985E+00
1070,0.85637E-02,0.26929E+00
1080,0.85338E-02,0.26878E+00
1090,0.85521E-02,0.26872E+00
1100,0.85277E-02,0.26823E+00
1110,0.85009E-02,0.26778E+00
1120,0.85183E-02,0.26774E+00
1130,0.85274E-02,0.26768E+00
1140,0.84877E-02,0.26727E+00
1150,0.85002E-02,0.26722E+00
1160,0.84772E-02,0.26685E+00
1170,0.84537E-02,0.26650E+00
1180,0.84689E-02,0.26644E+00
1190,0.84485E-02,0.26611E+00
1200,0.84259E-02,0.26579E+00
1210,0.84402E-02,0.26576E+00
1220,0.84197E-02,0.26547E+00
1230,0.83968E-02,0.26519E+00
1240,0.84109E-02,0.26516E+00
1250,0.83896E-02,0.26490E+00
1260,0.83666E-02,0.26466E+00
1270,0.83800E-02,0.26463E+00
1280,0.83581E-02,0.26439E+00
1290,0.83349E-02,0.26418E+00
1300,0.83477E-02,0.26415E+00
1310,0.83261E-02,0.26393E+00
1320,0.83037E-02,0.26374E+00
1330,0.83161E-02,0.26371E+00
1340,0.82959E-02,0.26353E+00
1350,0.82752E-02,0.26335E+00
1360,0.82875E-02,0.26333E+00
1370,0.82688E-02,0.26315E+00
1380,0.82494E-02,0.26300E+00
1390,0.82612E-02,0.26297E+00
1400,0.82441E-02,0.26282E+00
1410,0.82268E-02,0.26267E+00
1420,0.82384E-02,0.26267E+00
1430,0.82229E-02,0.26253E+00
1440,0.82077E-02,0.26240E+00
1450,0.82187E-02,0.26238E+00
1460,0.82047E-02,0.26224E+00
1470,0.81903E-02,0.26212E+00
1480,0.82009E-02,0.26211E+00
1490,0.81876E-02,0.26200E+00
1500,0.81746E-02,0.26188E+00
1510,0.81847E-02,0.26187E+00
1520,0.81726E-02,0.26176E+00
1530,0.81597E-02,0.26166E+00
1540,0.81697E-02,0.26164E+00
1550,0.81577E-02,0.26154E+00
1560,0.81453E-02,0.26143E+00
1570,0.81547E-02,0.26143E+00
1580,0.81430E-02,0.26132E+00
1590,0.81312E-02,0.26123E+00
1600,0.81403E-02,0.26122E+00
1610,0.81294E-02,0.26113E+00
1620,0.81183E-02,0.26104E+00
1630,0.81271E-02,0.26102E+00
1640,0.81278E-02,0.26102E+00
1650,0.81105E-02,0.26095E+00
1660,0.81118E-02,0.26093E+00
1670,0.81044E-02,0.26084E+00
1680,0.80971E-02,0.26075E+00
1690,0.81017E-02,0.26074E+00
1700,0.80952E-02,0.26066E+00
1710,0.80879E-02,0.26058E+00
1720,0.80923E-02,0.26057E+00
1730,0.80855E-02,0.26051E+00
1740,0.80787E-02,0.26043E+00
1750,0.80833E-02,0.26042E+00
1760,0.80778E-02,0.26036E+00
1770,0.80709E-02,0.26028E+00
1780,0.80762E-02,0.26028E+00
1790,0.80698E-02,0.26022E+00
1800,0.80634E-02,0.26015E+00
1810,0.80687E-02,0.26015E+00
1820,0.80623E-02,0.26009E+00
1830,0.80557E-02,0.26003E+00
1840,0.80611E-02,0.26003E+00
1850,0.80544E-02,0.25997E+00
1860,0.80474E-02,0.25992E+00
1870,0.80521E-02,0.25992E+00
1880,0.80459E-02,0.25986E+00
1890,0.80384E-02,0.25982E+00
1900,0.80435E-02,0.25982E+00
1910,0.80371E-02,0.25977E+00
1920,0.80302E-02,0.25972E+00
1930,0.80352E-02,0.25972E+00
1940,0.80293E-02,0.25968E+00
1950,0.80226E-02,0.25963E+00
1960,0.80277E-02,0.25963E+00
1970,0.80217E-02,0.25959E+00
1980,0.80159E-02,0.25954E+00
1990,0.80205E-02,0.25954E+00
2000,0.80153E-02,0.25950E+00
2010,0.80099E-02,0.25947E+00
2020,0.80141E-02,0.25947E+00
2030,0.80098E-02,0.25942E+00
2040,0.80050E-02,0.25938E+00
2050,0.80094E-02,0.25938E+00
2060,0.80053E-02,0.25935E+00
2070,0.80005E-02,0.25930E+00
2080,0.80047E-02,0.25930E+00
2090,0.80013E-02,0.25927E+00
2100,0.79967E-02,0.25923E+00
2110,0.80011E-02,0.25923E+00
2120,0.79977E-02,0.25920E+00
2130,0.79936E-02,0.25917E+00
2140,0.79977E-02,0.25915E+00
2150,0.79978E-02,0.25915E+00
2160,0.79902E-02,0.25914E+00
2170,0.79895E-02,0.25914E+00
2180,0.79887E-02,0.25909E+00
2190,0.79871E-02,0.25906E+00
2200,0.79884E-02,0.25906E+00
2210,0.79869E-02,0.25903E+00
2220,0.79845E-02,0.25900E+00
2230,0.79855E-02,0.25900E+00
2240,0.79835E-02,0.25897E+00
2250,0.79812E-02,0.25894E+00
2260,0.79826E-02,0.25894E+00
2270,0.79810E-02,0.25891E+00
