v1,v2,v3
1,0.62851E-01,0.31364E+00
10,0.81621E-01,0.39873E+00
20,0.79807E-01,0.41986E+00
30,0.76201E-01,0.42904E+00
40,0.69545E-01,0.43437E+00
50,0.59661E-01,0.43804E+00
60,0.48114E-01,0.43838E+00
70,0.37164E-01,0.44181E+00
80,0.29570E-01,0.42055E+00
90,0.26537E-01,0.39081E+00
100,0.26125E-01,0.36146E+00
110,0.26772E-01,0.34390E+00
120,0.25284E-01,0.33421E+00
130,0.25280E-01,0.32198E+00
140,0.22606E-01,0.29491E+00
150,0.20293E-01,0.27652E+00
160,0.20173E-01,0.27554E+00
170,0.18774E-01,0.26339E+00
180,0.17918E-01,0.25650E+00
190,0.17956E-01,0.25761E+00
200,0.17328E-01,0.25595E+00
210,0.16775E-01,0.25671E+00
220,0.16777E-01,0.25740E+00
230,0.16229E-01,0.25936E+00
240,0.15732E-01,0.26302E+00
250,0.15718E-01,0.26331E+00
260,0.15218E-01,0.26803E+00
270,0.14787E-01,0.27349E+00
280,0.14725E-01,0.27368E+00
290,0.14242E-01,0.27897E+00
300,0.13744E-01,0.28350E+00
310,0.13608E-01,0.28329E+00
320,0.13231E-01,0.28724E+00
330,0.12939E-01,0.29009E+00
340,0.12915E-01,0.29025E+00
350,0.12678E-01,0.29205E+00
360,0.12409E-01,0.29203E+00
370,0.12361E-01,0.29222E+00
380,0.12002E-01,0.29155E+00
390,0.11625E-01,0.29171E+00
400,0.11552E-01,0.29263E+00
410,0.11370E-01,0.29548E+00
420,0.11384E-01,0.30068E+00
430,0.11398E-01,0.30177E+00
440,0.11367E-01,0.30670E+00
450,0.11189E-01,0.30975E+00
460,0.11184E-01,0.31040E+00
470,0.10939E-01,0.31193E+00
480,0.10696E-01,0.31322E+00
490,0.10681E-01,0.31349E+00
500,0.10481E-01,0.31489E+00
510,0.10328E-01,0.31659E+00
520,0.10326E-01,0.31676E+00
530,0.10238E-01,0.31878E+00
540,0.10202E-01,0.32094E+00
550,0.10211E-01,0.32108E+00
560,0.10232E-01,0.32328E+00
570,0.10286E-01,0.32518E+00
580,0.10304E-01,0.32520E+00
590,0.10381E-01,0.32651E+00
600,0.10459E-01,0.32683E+00
610,0.10481E-01,0.32670E+00
620,0.10501E-01,0.32641E+00
630,0.10577E-01,0.32518E+00
640,0.10602E-01,0.32499E+00
650,0.10665E-01,0.32282E+00
660,0.10712E-01,0.31964E+00
670,0.10737E-01,0.31926E+00
680,0.10781E-01,0.31573E+00
690,0.10830E-01,0.31228E+00
700,0.10856E-01,0.31195E+00
710,0.10907E-01,0.30888E+00
720,0.10959E-01,0.30632E+00
730,0.10985E-01,0.30612E+00
740,0.11022E-01,0.30403E+00
750,0.11045E-01,0.30238E+00
760,0.11064E-01,0.30227E+00
770,0.11064E-01,0.30106E+00
780,0.11047E-01,0.30020E+00
790,0.11056E-01,0.30012E+00
800,0.11020E-01,0.29953E+00
810,0.10970E-01,0.29907E+00
820,0.10969E-01,0.29899E+00
830,0.10906E-01,0.29851E+00
840,0.10831E-01,0.29784E+00
850,0.10826E-01,0.29774E+00
860,0.10741E-01,0.29682E+00
870,0.10653E-01,0.29579E+00
880,0.10646E-01,0.29564E+00
890,0.10559E-01,0.29449E+00
900,0.10475E-01,0.29339E+00
910,0.10470E-01,0.29328E+00
920,0.10396E-01,0.29238E+00
930,0.10331E-01,0.29178E+00
940,0.10329E-01,0.29174E+00
950,0.10277E-01,0.29151E+00
960,0.10234E-01,0.29169E+00
970,0.10233E-01,0.29174E+00
980,0.10200E-01,0.29224E+00
990,0.10170E-01,0.29309E+00
1000,0.10171E-01,0.29324E+00
1010,0.10145E-01,0.29433E+00
1020,0.13343E-01,0.30171E+00
1030,0.13327E-01,0.30256E+00
1040,0.16680E-01,0.30954E+00
1050,0.18200E-01,0.31337E+00
1060,0.18447E-01,0.31395E+00
1070,0.18407E-01,0.31642E+00
1080,0.17910E-01,0.31747E+00
1090,0.17847E-01,0.31765E+00
1100,0.17476E-01,0.31836E+00
1110,0.17305E-01,0.31953E+00
1120,0.17296E-01,0.31956E+00
