v1,v2,v3
1,0.16784E+01,0.15784E+01
10,0.17872E+01,0.18621E+01
20,0.14208E+01,0.15374E+01
30,0.98276E+00,0.13663E+01
40,0.67875E+00,0.13682E+01
50,0.46713E+00,0.11722E+01
60,0.31689E+00,0.94172E+00
70,0.21181E+00,0.77543E+00
80,0.15381E+00,0.67269E+00
90,0.12946E+00,0.63462E+00
100,0.11468E+00,0.51064E+00
110,0.10237E+00,0.32720E+00
120,0.76924E-01,0.27622E+00
130,0.91104E-01,0.34263E+00
140,0.77674E-01,0.49672E+00
150,0.75051E-01,0.59076E+00
160,0.82023E-01,0.62091E+00
170,0.71326E-01,0.65157E+00
180,0.62373E-01,0.65739E+00
190,0.63916E-01,0.65863E+00
200,0.60908E-01,0.65901E+00
210,0.58960E-01,0.65129E+00
220,0.61111E-01,0.64937E+00
230,0.58346E-01,0.63222E+00
240,0.54997E-01,0.61661E+00
250,0.56250E-01,0.61362E+00
260,0.53539E-01,0.60347E+00
270,0.51158E-01,0.59743E+00
280,0.52669E-01,0.59845E+00
290,0.50663E-01,0.59606E+00
300,0.48381E-01,0.59519E+00
310,0.49706E-01,0.59594E+00
320,0.47072E-01,0.59477E+00
330,0.44246E-01,0.59485E+00
340,0.44989E-01,0.59540E+00
350,0.42395E-01,0.59599E+00
360,0.40176E-01,0.59697E+00
370,0.40772E-01,0.59753E+00
380,0.39135E-01,0.59799E+00
390,0.37826E-01,0.59852E+00
400,0.38450E-01,0.59884E+00
410,0.37461E-01,0.59917E+00
420,0.36570E-01,0.59937E+00
430,0.37112E-01,0.59954E+00
440,0.36357E-01,0.59929E+00
450,0.35599E-01,0.59877E+00
460,0.36022E-01,0.59862E+00
470,0.35417E-01,0.59794E+00
480,0.34785E-01,0.59719E+00
490,0.35125E-01,0.59695E+00
500,0.34677E-01,0.59649E+00
510,0.34899E-01,0.59628E+00
520,0.35073E-01,0.59613E+00
530,0.34531E-01,0.59567E+00
540,0.34111E-01,0.59606E+00
550,0.34355E-01,0.59616E+00
560,0.34066E-01,0.59710E+00
570,0.33785E-01,0.59825E+00
580,0.33982E-01,0.59831E+00
590,0.33811E-01,0.59987E+00
600,0.33635E-01,0.60142E+00
610,0.33772E-01,0.60161E+00
620,0.33655E-01,0.60338E+00
630,0.33529E-01,0.60500E+00
640,0.33599E-01,0.60526E+00
650,0.33522E-01,0.60685E+00
660,0.33428E-01,0.60816E+00
670,0.33443E-01,0.60836E+00
680,0.33383E-01,0.60939E+00
690,0.33301E-01,0.61016E+00
700,0.33286E-01,0.61029E+00
710,0.33238E-01,0.61074E+00
720,0.33165E-01,0.61101E+00
730,0.33144E-01,0.61111E+00
740,0.33107E-01,0.61109E+00
750,0.33045E-01,0.61101E+00
760,0.33033E-01,0.61103E+00
770,0.33008E-01,0.61079E+00
780,0.32959E-01,0.61053E+00
790,0.32967E-01,0.61051E+00
800,0.32950E-01,0.61022E+00
810,0.32906E-01,0.60995E+00
820,0.32933E-01,0.60997E+00
830,0.32910E-01,0.60973E+00
840,0.32857E-01,0.60951E+00
850,0.32895E-01,0.60954E+00
860,0.32855E-01,0.60935E+00
870,0.32782E-01,0.60915E+00
880,0.32828E-01,0.60918E+00
890,0.32761E-01,0.60898E+00
900,0.32668E-01,0.60872E+00
910,0.32717E-01,0.60876E+00
920,0.32725E-01,0.60867E+00
930,0.32607E-01,0.60842E+00
940,0.32641E-01,0.60840E+00
950,0.32559E-01,0.60813E+00
960,0.32437E-01,0.60782E+00
970,0.32480E-01,0.60785E+00
980,0.32381E-01,0.60758E+00
990,0.32239E-01,0.60729E+00
1000,0.32279E-01,0.60734E+00
1010,0.32165E-01,0.60703E+00
1020,0.32012E-01,0.60674E+00
1030,0.32054E-01,0.60679E+00
1040,0.31937E-01,0.60649E+00
1050,0.31785E-01,0.60623E+00
1060,0.31830E-01,0.60627E+00
1070,0.31715E-01,0.60598E+00
1080,0.31571E-01,0.60574E+00
1090,0.31619E-01,0.60577E+00
1100,0.31511E-01,0.60550E+00
1110,0.31378E-01,0.60531E+00
1120,0.31427E-01,0.60533E+00
1130,0.31328E-01,0.60509E+00
1140,0.31206E-01,0.60493E+00
1150,0.31255E-01,0.60495E+00
1160,0.31164E-01,0.60473E+00
1170,0.31051E-01,0.60459E+00
1180,0.31101E-01,0.60461E+00
1190,0.31014E-01,0.60444E+00
1200,0.30906E-01,0.60430E+00
1210,0.30953E-01,0.60432E+00
1220,0.30868E-01,0.60415E+00
1230,0.30763E-01,0.60403E+00
1240,0.30809E-01,0.60403E+00
1250,0.30721E-01,0.60389E+00
1260,0.30616E-01,0.60376E+00
1270,0.30660E-01,0.60377E+00
1280,0.30567E-01,0.60362E+00
1290,0.30462E-01,0.60348E+00
1300,0.30506E-01,0.60348E+00
1310,0.30410E-01,0.60335E+00
1320,0.30444E-01,0.60338E+00
1330,0.30465E-01,0.60335E+00
1340,0.30330E-01,0.60321E+00
1350,0.30220E-01,0.60307E+00
1360,0.30263E-01,0.60307E+00
1370,0.30162E-01,0.60296E+00
1380,0.30067E-01,0.60285E+00
1390,0.30111E-01,0.60285E+00
1400,0.30010E-01,0.60273E+00
1410,0.29919E-01,0.60261E+00
1420,0.29962E-01,0.60261E+00
1430,0.29865E-01,0.60249E+00
1440,0.29779E-01,0.60238E+00
1450,0.29820E-01,0.60236E+00
1460,0.29727E-01,0.60224E+00
1470,0.29647E-01,0.60209E+00
1480,0.29688E-01,0.60207E+00
1490,0.29599E-01,0.60193E+00
1500,0.29525E-01,0.60180E+00
1510,0.29565E-01,0.60178E+00
1520,0.29481E-01,0.60164E+00
1530,0.29411E-01,0.60151E+00
1540,0.29450E-01,0.60149E+00
1550,0.29370E-01,0.60135E+00
1560,0.29304E-01,0.60121E+00
1570,0.29340E-01,0.60120E+00
1580,0.29264E-01,0.60108E+00
1590,0.29201E-01,0.60094E+00
1600,0.29235E-01,0.60092E+00
1610,0.29162E-01,0.60081E+00
1620,0.29101E-01,0.60069E+00
1630,0.29134E-01,0.60067E+00
1640,0.29062E-01,0.60055E+00
1650,0.29002E-01,0.60045E+00
1660,0.29033E-01,0.60041E+00
1670,0.28963E-01,0.60031E+00
1680,0.28904E-01,0.60021E+00
1690,0.28935E-01,0.60019E+00
1700,0.28866E-01,0.60007E+00
1710,0.28808E-01,0.59997E+00
1720,0.28837E-01,0.59995E+00
1730,0.28850E-01,0.59992E+00
1740,0.28761E-01,0.59983E+00
1750,0.28777E-01,0.59982E+00
1760,0.28721E-01,0.59970E+00
1770,0.28659E-01,0.59958E+00
1780,0.28680E-01,0.59958E+00
1790,0.28631E-01,0.59947E+00
1800,0.28570E-01,0.59937E+00
1810,0.28591E-01,0.59937E+00
1820,0.28543E-01,0.59925E+00
1830,0.28483E-01,0.59915E+00
1840,0.28503E-01,0.59915E+00
1850,0.28458E-01,0.59903E+00
1860,0.28401E-01,0.59893E+00
1870,0.28422E-01,0.59893E+00
1880,0.28379E-01,0.59881E+00
1890,0.28324E-01,0.59871E+00
1900,0.28343E-01,0.59871E+00
1910,0.28302E-01,0.59859E+00
1920,0.28250E-01,0.59847E+00
1930,0.28268E-01,0.59847E+00
1940,0.28229E-01,0.59835E+00
1950,0.28180E-01,0.59825E+00
1960,0.28198E-01,0.59825E+00
1970,0.28161E-01,0.59813E+00
1980,0.28114E-01,0.59802E+00
1990,0.28129E-01,0.59801E+00
2000,0.28095E-01,0.59790E+00
2010,0.28048E-01,0.59780E+00
2020,0.28064E-01,0.59779E+00
2030,0.28032E-01,0.59768E+00
2040,0.27987E-01,0.59758E+00
2050,0.28000E-01,0.59758E+00
2060,0.27971E-01,0.59746E+00
2070,0.27926E-01,0.59736E+00
2080,0.27939E-01,0.59736E+00
2090,0.27912E-01,0.59724E+00
2100,0.27869E-01,0.59715E+00
2110,0.27879E-01,0.59715E+00
2120,0.27856E-01,0.59703E+00
2130,0.27867E-01,0.59703E+00
2140,0.27871E-01,0.59702E+00
2150,0.27822E-01,0.59693E+00
2160,0.27785E-01,0.59683E+00
2170,0.27800E-01,0.59680E+00
2180,0.27764E-01,0.59673E+00
2190,0.27735E-01,0.59664E+00
2200,0.27750E-01,0.59663E+00
2210,0.27712E-01,0.59654E+00
2220,0.27685E-01,0.59645E+00
