v1,v2,v3
1,0.89565E-01,-0.17814E+00
10,0.12083E+00,-0.22802E+00
20,0.94793E-01,-0.19557E+00
30,0.78275E-01,-0.19404E+00
40,0.66903E-01,-0.16420E+00
50,0.58075E-01,-0.15491E+00
60,0.53055E-01,-0.15715E+00
70,0.49423E-01,-0.13604E+00
80,0.45505E-01,-0.12722E+00
90,0.41621E-01,-0.13212E+00
100,0.38602E-01,-0.14868E+00
110,0.36951E-01,-0.16696E+00
120,0.36071E-01,-0.17690E+00
130,0.35391E-01,-0.18173E+00
140,0.34753E-01,-0.17659E+00
150,0.34162E-01,-0.17387E+00
160,0.33442E-01,-0.18512E+00
170,0.32636E-01,-0.20336E+00
180,0.31878E-01,-0.21795E+00
190,0.31366E-01,-0.22488E+00
200,0.31173E-01,-0.22487E+00
210,0.31155E-01,-0.21756E+00
220,0.31223E-01,-0.20826E+00
230,0.31308E-01,-0.20522E+00
240,0.31309E-01,-0.20968E+00
250,0.31190E-01,-0.21287E+00
260,0.30998E-01,-0.20937E+00
270,0.30727E-01,-0.20214E+00
280,0.30366E-01,-0.19761E+00
290,0.29998E-01,-0.19741E+00
300,0.29712E-01,-0.20142E+00
310,0.29542E-01,-0.20786E+00
320,0.29466E-01,-0.21276E+00
330,0.29462E-01,-0.21373E+00
340,0.29500E-01,-0.21105E+00
350,0.29541E-01,-0.20768E+00
360,0.29569E-01,-0.20634E+00
370,0.29570E-01,-0.20698E+00
380,0.29521E-01,-0.20803E+00
390,0.29414E-01,-0.20805E+00
400,0.29269E-01,-0.20648E+00
410,0.29118E-01,-0.20423E+00
420,0.29005E-01,-0.20249E+00
430,0.28941E-01,-0.20175E+00
440,0.28910E-01,-0.20169E+00
450,0.28884E-01,-0.20171E+00
460,0.28838E-01,-0.20139E+00
470,0.28769E-01,-0.20088E+00
480,0.28687E-01,-0.20051E+00
490,0.28604E-01,-0.20053E+00
500,0.28528E-01,-0.20127E+00
510,0.28451E-01,-0.20259E+00
520,0.28369E-01,-0.20414E+00
530,0.28287E-01,-0.20555E+00
540,0.28214E-01,-0.20679E+00
550,0.28154E-01,-0.20797E+00
560,0.28101E-01,-0.20908E+00
570,0.28045E-01,-0.21006E+00
580,0.27985E-01,-0.21092E+00
590,0.27926E-01,-0.21161E+00
600,0.27870E-01,-0.21208E+00
610,0.27818E-01,-0.21239E+00
620,0.27764E-01,-0.21258E+00
630,0.27705E-01,-0.21280E+00
640,0.27643E-01,-0.21307E+00
650,0.27579E-01,-0.21349E+00
660,0.27515E-01,-0.21409E+00
670,0.27456E-01,-0.21487E+00
680,0.27402E-01,-0.21582E+00
690,0.27350E-01,-0.21688E+00
700,0.27295E-01,-0.21807E+00
710,0.27232E-01,-0.21934E+00
720,0.27163E-01,-0.22066E+00
730,0.27089E-01,-0.22196E+00
740,0.27010E-01,-0.22320E+00
750,0.26924E-01,-0.22430E+00
760,0.26834E-01,-0.22521E+00
770,0.26737E-01,-0.22593E+00
780,0.26636E-01,-0.22647E+00
790,0.26532E-01,-0.22692E+00
800,0.26424E-01,-0.22725E+00
810,0.26315E-01,-0.22746E+00
820,0.26204E-01,-0.22756E+00
830,0.26094E-01,-0.22760E+00
840,0.25988E-01,-0.22758E+00
850,0.25889E-01,-0.22756E+00
860,0.25799E-01,-0.22752E+00
870,0.25717E-01,-0.22754E+00
880,0.25640E-01,-0.22762E+00
890,0.25567E-01,-0.22777E+00
900,0.25499E-01,-0.22800E+00
910,0.25437E-01,-0.22831E+00
920,0.25382E-01,-0.22870E+00
930,0.25334E-01,-0.22917E+00
940,0.25294E-01,-0.22973E+00
950,0.25264E-01,-0.23044E+00
960,0.25240E-01,-0.23126E+00
970,0.25220E-01,-0.23213E+00
980,0.25201E-01,-0.23300E+00
990,0.25182E-01,-0.23385E+00
1000,0.25163E-01,-0.23467E+00
1010,0.25138E-01,-0.23537E+00
1020,0.25110E-01,-0.23597E+00
1030,0.25076E-01,-0.23643E+00
1040,0.25037E-01,-0.23678E+00
1050,0.24995E-01,-0.23707E+00
