v1,v2,v3
1,0.33336E+01,0.46216E+00
10,0.35071E+01,0.60175E+00
20,0.28465E+01,0.60740E+00
30,0.19107E+01,0.45681E+00
40,0.13419E+01,0.35547E+00
50,0.10114E+01,0.27434E+00
60,0.85296E+00,0.25643E+00
70,0.64749E+00,0.20998E+00
80,0.41639E+00,0.15092E+00
90,0.29391E+00,0.12736E+00
100,0.24190E+00,0.15955E+00
110,0.23991E+00,0.20378E+00
120,0.15442E+00,0.26153E+00
130,0.15254E+00,0.25598E+00
140,0.14953E+00,0.28550E+00
150,0.14500E+00,0.30536E+00
160,0.15790E+00,0.30917E+00
170,0.14167E+00,0.31910E+00
180,0.12594E+00,0.32601E+00
190,0.13028E+00,0.32728E+00
200,0.11988E+00,0.33272E+00
210,0.11096E+00,0.33611E+00
220,0.11488E+00,0.33642E+00
230,0.10813E+00,0.33902E+00
240,0.10186E+00,0.34109E+00
250,0.10498E+00,0.34137E+00
260,0.10001E+00,0.34326E+00
270,0.95459E-01,0.34479E+00
280,0.97743E-01,0.34503E+00
290,0.94343E-01,0.34637E+00
300,0.91451E-01,0.34750E+00
310,0.93172E-01,0.34766E+00
320,0.91160E-01,0.34866E+00
330,0.89571E-01,0.34954E+00
340,0.90827E-01,0.34963E+00
350,0.89880E-01,0.35037E+00
360,0.89267E-01,0.35102E+00
370,0.90124E-01,0.35107E+00
380,0.89939E-01,0.35158E+00
390,0.89955E-01,0.35201E+00
400,0.90477E-01,0.35202E+00
410,0.90775E-01,0.35231E+00
420,0.91126E-01,0.35251E+00
430,0.91453E-01,0.35252E+00
440,0.91978E-01,0.35262E+00
450,0.92446E-01,0.35264E+00
460,0.92640E-01,0.35263E+00
470,0.93208E-01,0.35256E+00
480,0.93642E-01,0.35241E+00
490,0.93787E-01,0.35239E+00
500,0.94289E-01,0.35216E+00
510,0.94640E-01,0.35188E+00
520,0.94767E-01,0.35184E+00
530,0.95161E-01,0.35148E+00
540,0.95400E-01,0.35107E+00
550,0.95535E-01,0.35102E+00
560,0.95828E-01,0.35057E+00
570,0.95968E-01,0.35009E+00
580,0.96125E-01,0.35004E+00
590,0.96341E-01,0.34957E+00
600,0.96411E-01,0.34908E+00
610,0.96585E-01,0.34904E+00
620,0.96632E-01,0.34898E+00
630,0.96686E-01,0.34853E+00
640,0.96846E-01,0.34848E+00
650,0.96997E-01,0.34808E+00
660,0.97060E-01,0.34773E+00
670,0.97238E-01,0.34769E+00
680,0.97335E-01,0.34737E+00
690,0.97358E-01,0.34708E+00
700,0.97540E-01,0.34705E+00
710,0.97579E-01,0.34678E+00
720,0.97565E-01,0.34653E+00
730,0.97743E-01,0.34649E+00
740,0.97727E-01,0.34626E+00
750,0.97675E-01,0.34604E+00
760,0.97855E-01,0.34601E+00
770,0.97808E-01,0.34579E+00
780,0.97743E-01,0.34558E+00
790,0.97916E-01,0.34556E+00
800,0.97855E-01,0.34536E+00
810,0.97775E-01,0.34516E+00
820,0.97939E-01,0.34514E+00
830,0.97878E-01,0.34495E+00
840,0.97797E-01,0.34475E+00
850,0.97948E-01,0.34474E+00
860,0.97887E-01,0.34455E+00
870,0.97813E-01,0.34436E+00
880,0.97943E-01,0.34434E+00
890,0.97891E-01,0.34415E+00
900,0.97822E-01,0.34396E+00
910,0.97943E-01,0.34395E+00
920,0.97896E-01,0.34377E+00
930,0.97837E-01,0.34358E+00
940,0.97939E-01,0.34356E+00
950,0.97901E-01,0.34338E+00
960,0.97846E-01,0.34320E+00
970,0.97939E-01,0.34318E+00
980,0.97909E-01,0.34301E+00
990,0.97862E-01,0.34283E+00
1000,0.97943E-01,0.34282E+00
1010,0.97914E-01,0.34265E+00
1020,0.97878E-01,0.34248E+00
1030,0.97948E-01,0.34246E+00
1040,0.97927E-01,0.34230E+00
1050,0.97896E-01,0.34214E+00
1060,0.97957E-01,0.34213E+00
1070,0.97943E-01,0.34198E+00
1080,0.97914E-01,0.34182E+00
1090,0.97968E-01,0.34181E+00
1100,0.97955E-01,0.34167E+00
1110,0.97932E-01,0.34152E+00
1120,0.97980E-01,0.34150E+00
1130,0.98009E-01,0.34149E+00
1140,0.97957E-01,0.34135E+00
1150,0.97995E-01,0.34134E+00
1160,0.97984E-01,0.34121E+00
1170,0.97968E-01,0.34108E+00
1180,0.98004E-01,0.34106E+00
1190,0.98000E-01,0.34094E+00
1200,0.97984E-01,0.34083E+00
1210,0.98020E-01,0.34081E+00
1220,0.98018E-01,0.34070E+00
1230,0.98002E-01,0.34058E+00
1240,0.98036E-01,0.34056E+00
1250,0.98031E-01,0.34046E+00
1260,0.98024E-01,0.34035E+00
1270,0.98051E-01,0.34034E+00
1280,0.98049E-01,0.34025E+00
1290,0.98042E-01,0.34015E+00
1300,0.98067E-01,0.34013E+00
1310,0.98067E-01,0.34004E+00
1320,0.98056E-01,0.33994E+00
1330,0.98083E-01,0.33993E+00
1340,0.98079E-01,0.33984E+00
1350,0.98072E-01,0.33976E+00
1360,0.98096E-01,0.33975E+00
1370,0.98094E-01,0.33966E+00
1380,0.98088E-01,0.33957E+00
1390,0.98108E-01,0.33957E+00
1400,0.98108E-01,0.33949E+00
1410,0.98101E-01,0.33940E+00
1420,0.98121E-01,0.33939E+00
1430,0.98121E-01,0.33932E+00
1440,0.98114E-01,0.33924E+00
1450,0.98135E-01,0.33923E+00
1460,0.98132E-01,0.33916E+00
1470,0.98126E-01,0.33908E+00
1480,0.98144E-01,0.33907E+00
1490,0.98142E-01,0.33900E+00
1500,0.98137E-01,0.33893E+00
1510,0.98155E-01,0.33892E+00
1520,0.98153E-01,0.33886E+00
1530,0.98148E-01,0.33878E+00
1540,0.98164E-01,0.33878E+00
1550,0.98164E-01,0.33871E+00
1560,0.98158E-01,0.33864E+00
1570,0.98171E-01,0.33863E+00
