v1,v2,v3
1,0.47510E+01,0.19524E+01
10,0.56273E+01,0.22969E+01
20,0.50689E+01,0.22608E+01
30,0.35984E+01,0.14978E+01
40,0.26992E+01,0.98386E+00
50,0.23695E+01,0.10708E+01
60,0.21306E+01,0.12650E+01
70,0.18009E+01,0.12768E+01
80,0.11778E+01,0.10742E+01
90,0.63824E+00,0.90139E+00
100,0.40516E+00,0.81527E+00
110,0.29445E+00,0.76523E+00
120,0.23254E+00,0.54198E+00
130,0.28658E+00,0.47282E+00
140,0.32397E+00,0.31612E+00
150,0.28942E+00,0.18134E+00
160,0.30039E+00,0.15826E+00
170,0.23700E+00,0.91732E-01
180,0.21898E+00,0.11233E+00
190,0.21867E+00,0.11646E+00
200,0.23240E+00,0.19978E+00
210,0.25656E+00,0.28229E+00
220,0.26095E+00,0.30135E+00
230,0.27509E+00,0.34450E+00
240,0.27302E+00,0.35126E+00
250,0.27353E+00,0.35264E+00
260,0.25703E+00,0.32988E+00
270,0.23727E+00,0.30271E+00
280,0.23334E+00,0.29656E+00
290,0.21739E+00,0.27952E+00
300,0.20812E+00,0.27630E+00
310,0.20621E+00,0.27580E+00
320,0.20457E+00,0.28707E+00
330,0.20601E+00,0.30303E+00
340,0.20685E+00,0.30714E+00
350,0.20909E+00,0.32152E+00
360,0.20996E+00,0.33089E+00
370,0.21069E+00,0.33345E+00
380,0.20945E+00,0.33594E+00
390,0.20707E+00,0.33533E+00
400,0.20683E+00,0.33525E+00
410,0.20412E+00,0.33331E+00
420,0.20186E+00,0.33270E+00
430,0.20155E+00,0.33223E+00
440,0.20024E+00,0.33379E+00
450,0.19933E+00,0.33687E+00
460,0.19946E+00,0.33728E+00
470,0.19885E+00,0.34123E+00
480,0.19798E+00,0.34499E+00
490,0.19822E+00,0.34572E+00
500,0.19713E+00,0.34859E+00
510,0.19578E+00,0.35069E+00
520,0.19592E+00,0.35112E+00
530,0.19461E+00,0.35241E+00
540,0.19336E+00,0.35354E+00
550,0.19345E+00,0.35369E+00
560,0.19245E+00,0.35477E+00
570,0.19157E+00,0.35605E+00
580,0.19168E+00,0.35621E+00
590,0.19093E+00,0.35755E+00
600,0.19024E+00,0.35897E+00
610,0.19032E+00,0.35913E+00
620,0.19042E+00,0.35921E+00
630,0.18973E+00,0.36066E+00
640,0.18991E+00,0.36101E+00
650,0.18922E+00,0.36193E+00
660,0.18853E+00,0.36279E+00
670,0.18857E+00,0.36279E+00
680,0.18800E+00,0.36360E+00
690,0.18746E+00,0.36440E+00
700,0.18755E+00,0.36440E+00
710,0.18709E+00,0.36510E+00
720,0.18662E+00,0.36580E+00
730,0.18671E+00,0.36579E+00
740,0.18627E+00,0.36638E+00
750,0.18574E+00,0.36698E+00
760,0.18582E+00,0.36696E+00
770,0.18529E+00,0.36745E+00
780,0.18467E+00,0.36795E+00
790,0.18473E+00,0.36792E+00
800,0.18412E+00,0.36833E+00
810,0.18345E+00,0.36877E+00
820,0.18349E+00,0.36875E+00
830,0.18287E+00,0.36915E+00
840,0.18218E+00,0.36956E+00
850,0.18219E+00,0.36956E+00
860,0.18160E+00,0.36995E+00
870,0.18095E+00,0.37033E+00
880,0.18097E+00,0.37033E+00
890,0.18041E+00,0.37070E+00
900,0.17982E+00,0.37103E+00
910,0.17985E+00,0.37103E+00
920,0.17934E+00,0.37136E+00
930,0.17882E+00,0.37169E+00
940,0.17885E+00,0.37167E+00
950,0.17841E+00,0.37200E+00
960,0.17793E+00,0.37232E+00
970,0.17798E+00,0.37228E+00
980,0.17760E+00,0.37261E+00
990,0.17721E+00,0.37294E+00
1000,0.17727E+00,0.37290E+00
1010,0.17696E+00,0.37323E+00
1020,0.17665E+00,0.37358E+00
1030,0.17671E+00,0.37354E+00
1040,0.17644E+00,0.37388E+00
1050,0.17615E+00,0.37421E+00
1060,0.17621E+00,0.37418E+00
1070,0.17595E+00,0.37452E+00
1080,0.17565E+00,0.37486E+00
1090,0.17570E+00,0.37483E+00
1100,0.17543E+00,0.37516E+00
1110,0.17515E+00,0.37550E+00
1120,0.17519E+00,0.37547E+00
1130,0.17518E+00,0.37546E+00
1140,0.17494E+00,0.37585E+00
1150,0.17500E+00,0.37586E+00
1160,0.17479E+00,0.37617E+00
1170,0.17455E+00,0.37648E+00
1180,0.17459E+00,0.37648E+00
1190,0.17437E+00,0.37675E+00
1200,0.17413E+00,0.37700E+00
1210,0.17416E+00,0.37700E+00
1220,0.17395E+00,0.37721E+00
1230,0.17371E+00,0.37739E+00
1240,0.17376E+00,0.37739E+00
1250,0.17353E+00,0.37758E+00
1260,0.17328E+00,0.37769E+00
1270,0.17332E+00,0.37769E+00
1280,0.17308E+00,0.37779E+00
1290,0.17279E+00,0.37787E+00
1300,0.17284E+00,0.37788E+00
1310,0.17258E+00,0.37796E+00
1320,0.17228E+00,0.37802E+00
1330,0.17233E+00,0.37803E+00
1340,0.17206E+00,0.37808E+00
1350,0.17177E+00,0.37812E+00
1360,0.17183E+00,0.37813E+00
1370,0.17157E+00,0.37816E+00
1380,0.17128E+00,0.37819E+00
1390,0.17133E+00,0.37819E+00
1400,0.17109E+00,0.37820E+00
1410,0.17082E+00,0.37821E+00
1420,0.17087E+00,0.37821E+00
1430,0.17065E+00,0.37822E+00
1440,0.17041E+00,0.37825E+00
1450,0.17046E+00,0.37824E+00
1460,0.17026E+00,0.37827E+00
1470,0.17005E+00,0.37830E+00
1480,0.17008E+00,0.37830E+00
1490,0.16990E+00,0.37832E+00
1500,0.16968E+00,0.37833E+00
1510,0.16971E+00,0.37831E+00
1520,0.16953E+00,0.37833E+00
1530,0.16933E+00,0.37833E+00
1540,0.16935E+00,0.37832E+00
1550,0.16917E+00,0.37835E+00
1560,0.16899E+00,0.37836E+00
1570,0.16901E+00,0.37835E+00
1580,0.16885E+00,0.37838E+00
1590,0.16868E+00,0.37839E+00
1600,0.16870E+00,0.37839E+00
1610,0.16855E+00,0.37841E+00
1620,0.16840E+00,0.37841E+00
1630,0.16841E+00,0.37840E+00
1640,0.16839E+00,0.37836E+00
1650,0.16821E+00,0.37832E+00
1660,0.16824E+00,0.37834E+00
1670,0.16810E+00,0.37837E+00
1680,0.16794E+00,0.37838E+00
