v1,v2,v3
1,0.20711E+00,-0.43240E+00
10,0.26768E+00,-0.59776E+00
20,0.26030E+00,-0.61588E+00
30,0.24784E+00,-0.61773E+00
40,0.22767E+00,-0.60793E+00
50,0.19909E+00,-0.58720E+00
60,0.16581E+00,-0.55900E+00
70,0.13180E+00,-0.51452E+00
80,0.10875E+00,-0.48591E+00
90,0.10015E+00,-0.46999E+00
100,0.98855E-01,-0.45698E+00
110,0.99578E-01,-0.44443E+00
120,0.88383E-01,-0.38856E+00
130,0.88268E-01,-0.38669E+00
140,0.79484E-01,-0.36120E+00
150,0.72793E-01,-0.34033E+00
160,0.72569E-01,-0.33940E+00
170,0.68217E-01,-0.32424E+00
180,0.65788E-01,-0.31551E+00
190,0.65828E-01,-0.31347E+00
200,0.64394E-01,-0.30719E+00
210,0.63537E-01,-0.30485E+00
220,0.63617E-01,-0.30371E+00
230,0.62884E-01,-0.30352E+00
240,0.62225E-01,-0.30474E+00
250,0.62325E-01,-0.30466E+00
260,0.61583E-01,-0.30648E+00
270,0.60952E-01,-0.30860E+00
280,0.60906E-01,-0.30893E+00
290,0.60004E-01,-0.31035E+00
300,0.59039E-01,-0.31199E+00
310,0.58790E-01,-0.31246E+00
320,0.58018E-01,-0.31332E+00
330,0.57487E-01,-0.31432E+00
340,0.57469E-01,-0.31443E+00
350,0.57107E-01,-0.31496E+00
360,0.56687E-01,-0.31593E+00
370,0.56659E-01,-0.31591E+00
380,0.56131E-01,-0.31679E+00
390,0.55475E-01,-0.31716E+00
400,0.55328E-01,-0.31682E+00
410,0.54514E-01,-0.31567E+00
420,0.53779E-01,-0.31319E+00
430,0.53706E-01,-0.31262E+00
440,0.53138E-01,-0.30937E+00
450,0.52443E-01,-0.30567E+00
460,0.52406E-01,-0.30510E+00
470,0.51597E-01,-0.30152E+00
480,0.50776E-01,-0.29837E+00
490,0.50728E-01,-0.29790E+00
500,0.50035E-01,-0.29524E+00
510,0.49441E-01,-0.29279E+00
520,0.49436E-01,-0.29252E+00
530,0.48998E-01,-0.29035E+00
540,0.48684E-01,-0.28846E+00
550,0.48723E-01,-0.28832E+00
560,0.48504E-01,-0.28660E+00
570,0.48337E-01,-0.28507E+00
580,0.48387E-01,-0.28498E+00
590,0.48279E-01,-0.28366E+00
600,0.48249E-01,-0.28274E+00
610,0.48310E-01,-0.28273E+00
620,0.48375E-01,-0.28281E+00
630,0.48412E-01,-0.28240E+00
640,0.48479E-01,-0.28244E+00
650,0.48560E-01,-0.28220E+00
660,0.48687E-01,-0.28226E+00
670,0.48749E-01,-0.28235E+00
680,0.48880E-01,-0.28249E+00
690,0.48997E-01,-0.28254E+00
700,0.49056E-01,-0.28256E+00
710,0.49133E-01,-0.28216E+00
720,0.49168E-01,-0.28116E+00
730,0.49218E-01,-0.28102E+00
740,0.49192E-01,-0.27929E+00
750,0.49112E-01,-0.27694E+00
760,0.49143E-01,-0.27661E+00
770,0.48996E-01,-0.27373E+00
780,0.48780E-01,-0.27053E+00
790,0.48793E-01,-0.27011E+00
800,0.48509E-01,-0.26684E+00
810,0.48190E-01,-0.26371E+00
820,0.48185E-01,-0.26334E+00
830,0.47853E-01,-0.26057E+00
840,0.47527E-01,-0.25820E+00
850,0.47515E-01,-0.25794E+00
860,0.47210E-01,-0.25601E+00
870,0.46924E-01,-0.25447E+00
880,0.46912E-01,-0.25432E+00
890,0.46649E-01,-0.25311E+00
900,0.46405E-01,-0.25218E+00
910,0.46394E-01,-0.25212E+00
920,0.46174E-01,-0.25144E+00
930,0.45974E-01,-0.25097E+00
940,0.45964E-01,-0.25094E+00
950,0.45790E-01,-0.25062E+00
960,0.45634E-01,-0.25043E+00
970,0.45627E-01,-0.25043E+00
980,0.45496E-01,-0.25034E+00
990,0.45378E-01,-0.25033E+00
1000,0.45373E-01,-0.25033E+00
1010,0.45275E-01,-0.25039E+00
1020,0.51311E-01,-0.24666E+00
1030,0.51369E-01,-0.24620E+00
1040,0.54792E-01,-0.24390E+00
1050,0.55972E-01,-0.24328E+00
1060,0.56183E-01,-0.24314E+00
1070,0.55691E-01,-0.24373E+00
1080,0.54878E-01,-0.24476E+00
1090,0.54792E-01,-0.24488E+00
1100,0.54246E-01,-0.24570E+00
1110,0.53967E-01,-0.24625E+00
1120,0.53968E-01,-0.24638E+00
1130,0.53968E-01,-0.24651E+00
1140,0.53931E-01,-0.24670E+00
1150,0.53934E-01,-0.24678E+00
1160,0.54050E-01,-0.24686E+00
1170,0.54242E-01,-0.24700E+00
1180,0.54274E-01,-0.24705E+00
1190,0.54485E-01,-0.24731E+00
1200,0.54694E-01,-0.24771E+00
1210,0.54727E-01,-0.24778E+00
1220,0.54925E-01,-0.24833E+00
1230,0.55123E-01,-0.24898E+00
1240,0.55152E-01,-0.24906E+00
1250,0.55353E-01,-0.24976E+00
1260,0.55564E-01,-0.25043E+00
1270,0.55595E-01,-0.25051E+00
1280,0.55818E-01,-0.25110E+00
1290,0.56054E-01,-0.25160E+00
1300,0.56087E-01,-0.25166E+00
1310,0.56332E-01,-0.25205E+00
1320,0.56583E-01,-0.25238E+00
1330,0.56617E-01,-0.25240E+00
1340,0.56868E-01,-0.25268E+00
1350,0.57114E-01,-0.25297E+00
1360,0.57147E-01,-0.25297E+00
1370,0.57384E-01,-0.25328E+00
1380,0.57606E-01,-0.25364E+00
1390,0.57636E-01,-0.25365E+00
1400,0.57840E-01,-0.25407E+00
1410,0.58026E-01,-0.25455E+00
1420,0.58051E-01,-0.25459E+00
1430,0.58211E-01,-0.25512E+00
1440,0.58348E-01,-0.25571E+00
1450,0.58367E-01,-0.25575E+00
1460,0.58476E-01,-0.25633E+00
1470,0.58555E-01,-0.25689E+00
1480,0.58568E-01,-0.25694E+00
1490,0.58617E-01,-0.25745E+00
1500,0.58637E-01,-0.25789E+00
1510,0.58642E-01,-0.25792E+00
1520,0.61257E-01,-0.25668E+00
1530,0.62591E-01,-0.25571E+00
1540,0.62720E-01,-0.25554E+00
1550,0.63024E-01,-0.25537E+00
1560,0.62669E-01,-0.25560E+00
1570,0.62635E-01,-0.25557E+00
1580,0.62046E-01,-0.25599E+00
1590,0.61538E-01,-0.25626E+00
1600,0.61493E-01,-0.25628E+00
1610,0.61151E-01,-0.25638E+00
1620,0.60923E-01,-0.25633E+00
1630,0.60908E-01,-0.25633E+00
1640,0.60886E-01,-0.25634E+00
1650,0.60722E-01,-0.25614E+00
1660,0.60710E-01,-0.25612E+00
1670,0.60588E-01,-0.25589E+00
1680,0.60467E-01,-0.25571E+00
1690,0.60458E-01,-0.25570E+00
1700,0.60328E-01,-0.25557E+00
1710,0.60190E-01,-0.25554E+00
1720,0.60177E-01,-0.25554E+00
1730,0.60041E-01,-0.25560E+00
1740,0.59913E-01,-0.25576E+00
1750,0.59903E-01,-0.25578E+00
1760,0.59795E-01,-0.25604E+00
1770,0.59713E-01,-0.25637E+00
1780,0.59708E-01,-0.25642E+00
1790,0.59658E-01,-0.25683E+00
1800,0.59643E-01,-0.25731E+00
1810,0.59648E-01,-0.25738E+00
1820,0.59671E-01,-0.25793E+00
1830,0.59731E-01,-0.25851E+00
1840,0.59745E-01,-0.25860E+00
1850,0.59839E-01,-0.25923E+00
1860,0.59962E-01,-0.25989E+00
1870,0.59983E-01,-0.25998E+00
1880,0.60132E-01,-0.26064E+00
1890,0.60301E-01,-0.26131E+00
