v1,v2,v3
1,0.61443E+00,-0.62544E-01
10,0.63621E+00,-0.91594E-01
20,0.48913E+00,-0.83549E-01
30,0.35462E+00,-0.77123E-01
40,0.28544E+00,-0.75298E-01
50,0.24015E+00,-0.65471E-01
60,0.20556E+00,-0.58913E-01
70,0.18249E+00,-0.57919E-01
80,0.16749E+00,-0.57802E-01
90,0.15654E+00,-0.52273E-01
100,0.14670E+00,-0.46237E-01
110,0.13814E+00,-0.48112E-01
120,0.12936E+00,-0.54298E-01
130,0.12193E+00,-0.59482E-01
140,0.11717E+00,-0.67058E-01
150,0.11460E+00,-0.72631E-01
160,0.11289E+00,-0.74381E-01
170,0.11152E+00,-0.74232E-01
180,0.10996E+00,-0.73397E-01
190,0.10816E+00,-0.71981E-01
200,0.10617E+00,-0.70996E-01
210,0.10386E+00,-0.71883E-01
220,0.10121E+00,-0.74554E-01
230,0.98426E-01,-0.78094E-01
240,0.96008E-01,-0.81878E-01
250,0.94344E-01,-0.84419E-01
260,0.93513E-01,-0.84469E-01
270,0.93228E-01,-0.83170E-01
280,0.93024E-01,-0.81971E-01
290,0.92456E-01,-0.80939E-01
300,0.91358E-01,-0.79314E-01
310,0.89913E-01,-0.77348E-01
320,0.88544E-01,-0.75902E-01
330,0.87511E-01,-0.75208E-01
340,0.86672E-01,-0.74279E-01
350,0.85859E-01,-0.72148E-01
360,0.84962E-01,-0.68822E-01
370,0.83856E-01,-0.65509E-01
380,0.82522E-01,-0.63256E-01
390,0.81120E-01,-0.62167E-01
400,0.79845E-01,-0.62115E-01
410,0.78794E-01,-0.62855E-01
420,0.77962E-01,-0.63858E-01
430,0.77246E-01,-0.64557E-01
440,0.76574E-01,-0.64556E-01
450,0.75971E-01,-0.63967E-01
460,0.75481E-01,-0.63420E-01
470,0.75091E-01,-0.63370E-01
480,0.74730E-01,-0.63832E-01
490,0.74314E-01,-0.64502E-01
500,0.73826E-01,-0.64951E-01
510,0.73300E-01,-0.64888E-01
520,0.72793E-01,-0.64379E-01
530,0.72321E-01,-0.63671E-01
540,0.71909E-01,-0.63128E-01
550,0.71569E-01,-0.63071E-01
560,0.71273E-01,-0.63588E-01
570,0.70974E-01,-0.64487E-01
580,0.70642E-01,-0.65467E-01
590,0.70278E-01,-0.66373E-01
600,0.69885E-01,-0.67117E-01
610,0.69453E-01,-0.67727E-01
620,0.68971E-01,-0.68271E-01
630,0.68435E-01,-0.68761E-01
640,0.67869E-01,-0.69180E-01
650,0.67308E-01,-0.69580E-01
660,0.66781E-01,-0.70066E-01
670,0.66292E-01,-0.70679E-01
680,0.65826E-01,-0.71409E-01
690,0.65386E-01,-0.72173E-01
700,0.65005E-01,-0.72880E-01
710,0.64713E-01,-0.73463E-01
720,0.64502E-01,-0.73978E-01
730,0.64343E-01,-0.74475E-01
740,0.64210E-01,-0.74940E-01
750,0.64079E-01,-0.75310E-01
760,0.63934E-01,-0.75557E-01
770,0.63773E-01,-0.75710E-01
780,0.63611E-01,-0.75831E-01
790,0.63468E-01,-0.76020E-01
800,0.63349E-01,-0.76295E-01
810,0.63250E-01,-0.76642E-01
820,0.63151E-01,-0.76972E-01
830,0.63037E-01,-0.77202E-01
840,0.62900E-01,-0.77290E-01
850,0.62737E-01,-0.77251E-01
860,0.62551E-01,-0.77109E-01
870,0.62351E-01,-0.76912E-01
880,0.62146E-01,-0.76702E-01
890,0.61930E-01,-0.76508E-01
900,0.61694E-01,-0.76386E-01
910,0.61431E-01,-0.76355E-01
920,0.61133E-01,-0.76413E-01
930,0.60794E-01,-0.76550E-01
940,0.60419E-01,-0.76747E-01
950,0.60014E-01,-0.77003E-01
960,0.59589E-01,-0.77280E-01
970,0.59158E-01,-0.77539E-01
980,0.58725E-01,-0.77758E-01
990,0.58295E-01,-0.77909E-01
1000,0.57873E-01,-0.78014E-01
1010,0.57458E-01,-0.78073E-01
1020,0.57055E-01,-0.78087E-01
1030,0.56661E-01,-0.78065E-01
1040,0.56280E-01,-0.78000E-01
1050,0.55915E-01,-0.77902E-01
1060,0.55575E-01,-0.77801E-01
1070,0.55261E-01,-0.77719E-01
1080,0.54973E-01,-0.77677E-01
1090,0.54713E-01,-0.77716E-01
1100,0.54492E-01,-0.77858E-01
1110,0.54315E-01,-0.78116E-01
1120,0.54174E-01,-0.78478E-01
1130,0.54068E-01,-0.78945E-01
1140,0.53990E-01,-0.79500E-01
1150,0.53937E-01,-0.80128E-01
1160,0.53907E-01,-0.80811E-01
1170,0.53900E-01,-0.81544E-01
1180,0.53912E-01,-0.82317E-01
1190,0.53938E-01,-0.83099E-01
1200,0.53982E-01,-0.83884E-01
1210,0.54042E-01,-0.84652E-01
1220,0.54120E-01,-0.85403E-01
1230,0.54214E-01,-0.86121E-01
1240,0.54319E-01,-0.86760E-01
1250,0.54430E-01,-0.87286E-01
1260,0.54548E-01,-0.87702E-01
1270,0.54673E-01,-0.88021E-01
1280,0.54801E-01,-0.88233E-01
1290,0.54918E-01,-0.88326E-01
1300,0.55022E-01,-0.88334E-01
1310,0.55115E-01,-0.88275E-01
1320,0.55181E-01,-0.88132E-01
1330,0.55206E-01,-0.87907E-01
1340,0.55192E-01,-0.87619E-01
1350,0.55140E-01,-0.87309E-01
1360,0.55060E-01,-0.86983E-01
1370,0.54955E-01,-0.86657E-01
1380,0.54832E-01,-0.86352E-01
1390,0.54697E-01,-0.86077E-01
1400,0.54561E-01,-0.85838E-01
1410,0.54425E-01,-0.85624E-01
1420,0.54293E-01,-0.85404E-01
1430,0.54167E-01,-0.85165E-01
1440,0.54045E-01,-0.84889E-01
1450,0.53928E-01,-0.84564E-01
1460,0.53819E-01,-0.84191E-01
1470,0.53715E-01,-0.83769E-01
1480,0.53621E-01,-0.83304E-01
1490,0.53538E-01,-0.82803E-01
1500,0.53465E-01,-0.82264E-01
1510,0.53403E-01,-0.81678E-01
1520,0.53352E-01,-0.81031E-01
1530,0.53316E-01,-0.80328E-01
1540,0.53289E-01,-0.79591E-01
1550,0.53271E-01,-0.78809E-01
1560,0.53262E-01,-0.77995E-01
1570,0.53262E-01,-0.77170E-01
1580,0.53265E-01,-0.76337E-01
1590,0.53275E-01,-0.75532E-01
1600,0.53290E-01,-0.74751E-01
1610,0.53309E-01,-0.74003E-01
