v1,v2,v3
1,0.30530E+01,0.12834E+01
10,0.37534E+01,0.17470E+01
20,0.32344E+01,0.17369E+01
30,0.23757E+01,0.16463E+01
40,0.18733E+01,0.15016E+01
50,0.16027E+01,0.13779E+01
60,0.15607E+01,0.12717E+01
70,0.13896E+01,0.11940E+01
80,0.12095E+01,0.11273E+01
90,0.98330E+00,0.10838E+01
100,0.89584E+00,0.10317E+01
110,0.87100E+00,0.96272E+00
120,0.65798E+00,0.75728E+00
130,0.65034E+00,0.73892E+00
140,0.48086E+00,0.70882E+00
150,0.41746E+00,0.70816E+00
160,0.42352E+00,0.70814E+00
170,0.38515E+00,0.72888E+00
180,0.35234E+00,0.74663E+00
190,0.35264E+00,0.74802E+00
200,0.33421E+00,0.75844E+00
210,0.31861E+00,0.75928E+00
220,0.32157E+00,0.76002E+00
230,0.30688E+00,0.75033E+00
240,0.29580E+00,0.73767E+00
250,0.29756E+00,0.73653E+00
260,0.29120E+00,0.72482E+00
270,0.28946E+00,0.71847E+00
280,0.29111E+00,0.71778E+00
290,0.29349E+00,0.71850E+00
300,0.29735E+00,0.72431E+00
310,0.29911E+00,0.72495E+00
320,0.30315E+00,0.73433E+00
330,0.30659E+00,0.74451E+00
340,0.30774E+00,0.74567E+00
350,0.30993E+00,0.75498E+00
360,0.31076E+00,0.76244E+00
370,0.31128E+00,0.76333E+00
380,0.31082E+00,0.76815E+00
390,0.30962E+00,0.77087E+00
400,0.30975E+00,0.77127E+00
410,0.30824E+00,0.77214E+00
420,0.30678E+00,0.77200E+00
430,0.30684E+00,0.77209E+00
440,0.30562E+00,0.77129E+00
450,0.30457E+00,0.77035E+00
460,0.30461E+00,0.77028E+00
470,0.30377E+00,0.76936E+00
480,0.30299E+00,0.76873E+00
490,0.30307E+00,0.76858E+00
500,0.30245E+00,0.76822E+00
510,0.30190E+00,0.76815E+00
520,0.30205E+00,0.76807E+00
530,0.30163E+00,0.76824E+00
540,0.30113E+00,0.76851E+00
550,0.30135E+00,0.76852E+00
560,0.30089E+00,0.76884E+00
570,0.30028E+00,0.76911E+00
580,0.30054E+00,0.76916E+00
590,0.29990E+00,0.76930E+00
600,0.29912E+00,0.76933E+00
610,0.29937E+00,0.76936E+00
620,0.29948E+00,0.76941E+00
630,0.29832E+00,0.76922E+00
640,0.29855E+00,0.76921E+00
650,0.29766E+00,0.76888E+00
660,0.29673E+00,0.76844E+00
670,0.29690E+00,0.76840E+00
680,0.29601E+00,0.76781E+00
690,0.29505E+00,0.76712E+00
700,0.29521E+00,0.76704E+00
710,0.29433E+00,0.76628E+00
720,0.29343E+00,0.76551E+00
730,0.29358E+00,0.76541E+00
740,0.29276E+00,0.76464E+00
750,0.29196E+00,0.76388E+00
760,0.29209E+00,0.76379E+00
770,0.29137E+00,0.76307E+00
780,0.29063E+00,0.76239E+00
790,0.29075E+00,0.76231E+00
800,0.29011E+00,0.76166E+00
810,0.28943E+00,0.76100E+00
820,0.28956E+00,0.76092E+00
830,0.28895E+00,0.76027E+00
840,0.28833E+00,0.75963E+00
850,0.28843E+00,0.75953E+00
860,0.28784E+00,0.75887E+00
870,0.28726E+00,0.75820E+00
880,0.28735E+00,0.75812E+00
890,0.28680E+00,0.75745E+00
900,0.28622E+00,0.75676E+00
910,0.28630E+00,0.75666E+00
920,0.28578E+00,0.75600E+00
930,0.28525E+00,0.75534E+00
940,0.28535E+00,0.75525E+00
950,0.28485E+00,0.75461E+00
960,0.28435E+00,0.75398E+00
970,0.28442E+00,0.75390E+00
980,0.28397E+00,0.75330E+00
990,0.28351E+00,0.75270E+00
1000,0.28360E+00,0.75261E+00
1010,0.28318E+00,0.75203E+00
1020,0.28278E+00,0.75146E+00
1030,0.28284E+00,0.75139E+00
1040,0.28247E+00,0.75085E+00
1050,0.28210E+00,0.75033E+00
1060,0.28215E+00,0.75026E+00
1070,0.28182E+00,0.74978E+00
1080,0.28148E+00,0.74931E+00
1090,0.28152E+00,0.74925E+00
1100,0.28122E+00,0.74879E+00
1110,0.28092E+00,0.74834E+00
1120,0.28098E+00,0.74827E+00
1130,0.28098E+00,0.74820E+00
1140,0.28063E+00,0.74781E+00
1150,0.28066E+00,0.74775E+00
1160,0.28040E+00,0.74736E+00
1170,0.28013E+00,0.74697E+00
1180,0.28016E+00,0.74694E+00
1190,0.27990E+00,0.74655E+00
1200,0.27966E+00,0.74618E+00
1210,0.27969E+00,0.74612E+00
1220,0.27944E+00,0.74577E+00
1230,0.27923E+00,0.74540E+00
1240,0.27927E+00,0.74535E+00
1250,0.27903E+00,0.74500E+00
1260,0.27880E+00,0.74467E+00
1270,0.27884E+00,0.74464E+00
1280,0.27864E+00,0.74431E+00
1290,0.27844E+00,0.74398E+00
1300,0.27845E+00,0.74394E+00
1310,0.27827E+00,0.74361E+00
1320,0.27808E+00,0.74328E+00
1330,0.27812E+00,0.74325E+00
1340,0.27795E+00,0.74292E+00
1350,0.27777E+00,0.74260E+00
1360,0.27781E+00,0.74257E+00
1370,0.27764E+00,0.74226E+00
1380,0.27748E+00,0.74196E+00
1390,0.27749E+00,0.74192E+00
1400,0.27735E+00,0.74163E+00
1410,0.27719E+00,0.74134E+00
1420,0.27722E+00,0.74130E+00
1430,0.27709E+00,0.74102E+00
1440,0.27695E+00,0.74074E+00
1450,0.27696E+00,0.74070E+00
1460,0.27685E+00,0.74043E+00
1470,0.27670E+00,0.74013E+00
1480,0.27672E+00,0.74010E+00
1490,0.27662E+00,0.73983E+00
1500,0.27648E+00,0.73954E+00
1510,0.27650E+00,0.73951E+00
1520,0.27639E+00,0.73923E+00
1530,0.27626E+00,0.73896E+00
1540,0.27628E+00,0.73893E+00
1550,0.27617E+00,0.73866E+00
1560,0.27606E+00,0.73838E+00
1570,0.27607E+00,0.73834E+00
1580,0.27596E+00,0.73808E+00
1590,0.27587E+00,0.73781E+00
1600,0.27589E+00,0.73777E+00
1610,0.27579E+00,0.73750E+00
1620,0.27569E+00,0.73722E+00
