v1,v2,v3
1,0.17299E+01,-0.19918E-01
10,0.18752E+01,-0.24210E-01
20,0.13856E+01,-0.19821E-01
30,0.10835E+01,-0.18353E-01
40,0.87108E+00,-0.14987E-01
50,0.73063E+00,-0.15043E-01
60,0.63269E+00,-0.14040E-01
70,0.57779E+00,-0.11214E-01
80,0.52168E+00,-0.10790E-01
90,0.46000E+00,-0.12936E-01
100,0.40430E+00,-0.15508E-01
110,0.36955E+00,-0.18335E-01
120,0.34506E+00,-0.18280E-01
130,0.32628E+00,-0.16896E-01
140,0.31128E+00,-0.15297E-01
150,0.29885E+00,-0.13699E-01
160,0.28676E+00,-0.12194E-01
170,0.27324E+00,-0.11190E-01
180,0.25982E+00,-0.11312E-01
190,0.24921E+00,-0.11736E-01
200,0.24230E+00,-0.11561E-01
210,0.23650E+00,-0.10837E-01
220,0.23056E+00,-0.96732E-02
230,0.22628E+00,-0.83013E-02
240,0.22387E+00,-0.77438E-02
250,0.22152E+00,-0.81647E-02
260,0.21821E+00,-0.87576E-02
270,0.21416E+00,-0.90607E-02
280,0.20978E+00,-0.93437E-02
290,0.20534E+00,-0.10340E-01
300,0.20031E+00,-0.12481E-01
310,0.19456E+00,-0.15389E-01
320,0.18944E+00,-0.18020E-01
330,0.18658E+00,-0.19378E-01
340,0.18651E+00,-0.19237E-01
350,0.18877E+00,-0.18181E-01
360,0.19189E+00,-0.16819E-01
370,0.19423E+00,-0.15406E-01
380,0.19479E+00,-0.14104E-01
390,0.19370E+00,-0.13052E-01
400,0.19174E+00,-0.12194E-01
410,0.18960E+00,-0.11495E-01
420,0.18774E+00,-0.11035E-01
430,0.18635E+00,-0.10910E-01
440,0.18551E+00,-0.11138E-01
450,0.18546E+00,-0.11571E-01
460,0.18629E+00,-0.12111E-01
470,0.18775E+00,-0.12668E-01
480,0.18953E+00,-0.13105E-01
490,0.19147E+00,-0.13331E-01
500,0.19343E+00,-0.13334E-01
510,0.19536E+00,-0.13162E-01
520,0.19700E+00,-0.12851E-01
530,0.19791E+00,-0.12447E-01
540,0.19759E+00,-0.12091E-01
550,0.19597E+00,-0.11980E-01
560,0.19343E+00,-0.12181E-01
570,0.19061E+00,-0.12590E-01
580,0.18817E+00,-0.13024E-01
590,0.18644E+00,-0.13363E-01
600,0.18548E+00,-0.13632E-01
610,0.18512E+00,-0.13915E-01
620,0.18518E+00,-0.14257E-01
630,0.18544E+00,-0.14648E-01
640,0.18589E+00,-0.15063E-01
650,0.18661E+00,-0.15424E-01
660,0.18762E+00,-0.15652E-01
670,0.18895E+00,-0.15746E-01
680,0.19061E+00,-0.15701E-01
690,0.19262E+00,-0.15513E-01
700,0.19494E+00,-0.15211E-01
710,0.19743E+00,-0.14838E-01
720,0.19990E+00,-0.14435E-01
730,0.20211E+00,-0.14028E-01
740,0.20392E+00,-0.13679E-01
750,0.20527E+00,-0.13468E-01
760,0.20613E+00,-0.13432E-01
770,0.20661E+00,-0.13542E-01
780,0.20678E+00,-0.13727E-01
790,0.20675E+00,-0.13918E-01
800,0.20653E+00,-0.14080E-01
810,0.20615E+00,-0.14227E-01
820,0.20564E+00,-0.14368E-01
