v1,v2,v3
1,0.24431E+00,0.83494E-01
10,0.28363E+00,0.10242E+00
20,0.26510E+00,0.11001E+00
30,0.24529E+00,0.11448E+00
40,0.21897E+00,0.11878E+00
50,0.18455E+00,0.12321E+00
60,0.14633E+00,0.12659E+00
70,0.11050E+00,0.13310E+00
80,0.85461E-01,0.12672E+00
90,0.74747E-01,0.11519E+00
100,0.72880E-01,0.10439E+00
110,0.74479E-01,0.98820E-01
120,0.65423E-01,0.10059E+00
130,0.66121E-01,0.94891E-01
140,0.58335E-01,0.85530E-01
150,0.52283E-01,0.77791E-01
160,0.52588E-01,0.76665E-01
170,0.48938E-01,0.70871E-01
180,0.46742E-01,0.67069E-01
190,0.47218E-01,0.67419E-01
200,0.45687E-01,0.65912E-01
210,0.44353E-01,0.65241E-01
220,0.44661E-01,0.65515E-01
230,0.43412E-01,0.65416E-01
240,0.42217E-01,0.65807E-01
250,0.42388E-01,0.65845E-01
260,0.41207E-01,0.66650E-01
270,0.39930E-01,0.67614E-01
280,0.39983E-01,0.67652E-01
290,0.38752E-01,0.68752E-01
300,0.37310E-01,0.69580E-01
310,0.37126E-01,0.69518E-01
320,0.35633E-01,0.70114E-01
330,0.34117E-01,0.70298E-01
340,0.33975E-01,0.70195E-01
350,0.32911E-01,0.70160E-01
360,0.31921E-01,0.69714E-01
370,0.31891E-01,0.69631E-01
380,0.30826E-01,0.68646E-01
390,0.29718E-01,0.67329E-01
400,0.29608E-01,0.67169E-01
410,0.28420E-01,0.65909E-01
420,0.27291E-01,0.65198E-01
430,0.27144E-01,0.65317E-01
440,0.26462E-01,0.65582E-01
450,0.26225E-01,0.66867E-01
460,0.26252E-01,0.67106E-01
470,0.26043E-01,0.68641E-01
480,0.25587E-01,0.69682E-01
490,0.25594E-01,0.69868E-01
500,0.24987E-01,0.70135E-01
510,0.24363E-01,0.69991E-01
520,0.24337E-01,0.69990E-01
530,0.23805E-01,0.69737E-01
540,0.23349E-01,0.69568E-01
550,0.23354E-01,0.69542E-01
560,0.22996E-01,0.69562E-01
570,0.22694E-01,0.69748E-01
580,0.22731E-01,0.69772E-01
590,0.22533E-01,0.70196E-01
600,0.22483E-01,0.70815E-01
610,0.22567E-01,0.70896E-01
620,0.22663E-01,0.70969E-01
630,0.22869E-01,0.71834E-01
640,0.22989E-01,0.71968E-01
650,0.23404E-01,0.72814E-01
660,0.23984E-01,0.73527E-01
670,0.24156E-01,0.73637E-01
680,0.24817E-01,0.74103E-01
690,0.25505E-01,0.74271E-01
700,0.25682E-01,0.74316E-01
710,0.26316E-01,0.74149E-01
720,0.26879E-01,0.73731E-01
730,0.27026E-01,0.73703E-01
740,0.27468E-01,0.73083E-01
750,0.27798E-01,0.72343E-01
760,0.27901E-01,0.72270E-01
770,0.28097E-01,0.71482E-01
780,0.28187E-01,0.70709E-01
790,0.28247E-01,0.70609E-01
800,0.28224E-01,0.69900E-01
810,0.28123E-01,0.69285E-01
820,0.28149E-01,0.69190E-01
830,0.27979E-01,0.68696E-01
840,0.27768E-01,0.68298E-01
850,0.27773E-01,0.68232E-01
860,0.27543E-01,0.67931E-01
870,0.27311E-01,0.67699E-01
880,0.27308E-01,0.67666E-01
890,0.27090E-01,0.67504E-01
900,0.26883E-01,0.67396E-01
910,0.26882E-01,0.67396E-01
920,0.26698E-01,0.67339E-01
930,0.26529E-01,0.67337E-01
940,0.26530E-01,0.67355E-01
950,0.26379E-01,0.67391E-01
960,0.26235E-01,0.67480E-01
970,0.26235E-01,0.67502E-01
980,0.26100E-01,0.67617E-01
990,0.25961E-01,0.67774E-01
1000,0.25959E-01,0.67798E-01
1010,0.25816E-01,0.67970E-01
1020,0.34869E-01,0.67611E-01
1030,0.34604E-01,0.68058E-01
1040,0.50099E-01,0.69264E-01
1050,0.67196E-01,0.67288E-01
1060,0.71870E-01,0.66870E-01
1070,0.79512E-01,0.66206E-01
1080,0.78236E-01,0.65997E-01
