v1,v2,v3
1,0.81156E+00,0.63613E+00
10,0.10843E+01,0.84559E+00
20,0.10421E+01,0.85930E+00
30,0.91023E+00,0.84551E+00
40,0.68995E+00,0.78064E+00
50,0.56973E+00,0.73536E+00
60,0.52816E+00,0.72378E+00
70,0.50284E+00,0.69029E+00
80,0.45603E+00,0.64433E+00
90,0.40118E+00,0.60303E+00
100,0.35652E+00,0.56345E+00
110,0.33614E+00,0.52739E+00
120,0.25360E+00,0.44910E+00
130,0.24303E+00,0.43941E+00
140,0.18312E+00,0.42457E+00
150,0.14758E+00,0.42619E+00
160,0.14548E+00,0.42464E+00
170,0.12421E+00,0.43280E+00
180,0.10995E+00,0.44424E+00
190,0.10880E+00,0.44546E+00
200,0.99782E-01,0.45623E+00
210,0.94404E-01,0.46545E+00
220,0.94449E-01,0.46664E+00
230,0.91589E-01,0.47413E+00
240,0.90133E-01,0.48054E+00
250,0.90493E-01,0.48129E+00
260,0.90153E-01,0.48708E+00
270,0.90581E-01,0.49253E+00
280,0.91033E-01,0.49315E+00
290,0.92023E-01,0.49856E+00
300,0.93324E-01,0.50404E+00
310,0.93779E-01,0.50462E+00
320,0.95080E-01,0.50975E+00
330,0.96071E-01,0.51420E+00
340,0.96420E-01,0.51465E+00
350,0.96952E-01,0.51808E+00
360,0.97063E-01,0.52062E+00
370,0.97227E-01,0.52079E+00
380,0.97023E-01,0.52242E+00
390,0.96539E-01,0.52328E+00
400,0.96612E-01,0.52330E+00
410,0.96048E-01,0.52358E+00
420,0.95400E-01,0.52345E+00
430,0.95450E-01,0.52339E+00
440,0.94879E-01,0.52302E+00
450,0.94345E-01,0.52255E+00
460,0.94397E-01,0.52247E+00
470,0.94007E-01,0.52208E+00
480,0.93701E-01,0.52179E+00
490,0.93789E-01,0.52176E+00
500,0.93637E-01,0.52165E+00
510,0.93563E-01,0.52171E+00
520,0.93660E-01,0.52171E+00
530,0.93682E-01,0.52186E+00
540,0.93732E-01,0.52209E+00
550,0.93856E-01,0.52213E+00
560,0.93950E-01,0.52238E+00
570,0.94019E-01,0.52258E+00
580,0.94146E-01,0.52263E+00
590,0.94226E-01,0.52276E+00
600,0.94285E-01,0.52281E+00
610,0.94402E-01,0.52283E+00
620,0.94466E-01,0.52282E+00
630,0.94462E-01,0.52277E+00
640,0.94565E-01,0.52275E+00
650,0.94603E-01,0.52255E+00
660,0.94633E-01,0.52225E+00
670,0.94739E-01,0.52222E+00
680,0.94779E-01,0.52179E+00
690,0.94804E-01,0.52128E+00
700,0.94904E-01,0.52123E+00
710,0.94930E-01,0.52060E+00
720,0.94926E-01,0.51993E+00
730,0.95010E-01,0.51986E+00
740,0.94992E-01,0.51909E+00
750,0.94933E-01,0.51827E+00
760,0.95015E-01,0.51819E+00
770,0.94936E-01,0.51730E+00
780,0.94831E-01,0.51639E+00
790,0.94903E-01,0.51630E+00
800,0.94787E-01,0.51534E+00
810,0.94648E-01,0.51436E+00
820,0.94719E-01,0.51427E+00
830,0.94583E-01,0.51325E+00
840,0.94432E-01,0.51224E+00
850,0.94501E-01,0.51214E+00
860,0.94364E-01,0.51111E+00
870,0.94213E-01,0.51009E+00
880,0.94277E-01,0.50999E+00
890,0.94153E-01,0.50897E+00
900,0.94020E-01,0.50797E+00
910,0.94061E-01,0.50786E+00
920,0.93952E-01,0.50687E+00
930,0.93833E-01,0.50589E+00
940,0.93885E-01,0.50580E+00
950,0.93781E-01,0.50483E+00
960,0.93667E-01,0.50390E+00
970,0.93717E-01,0.50380E+00
980,0.93620E-01,0.50288E+00
990,0.93516E-01,0.50198E+00
1000,0.93562E-01,0.50190E+00
1010,0.93475E-01,0.50102E+00
1020,0.93384E-01,0.50016E+00
1030,0.93426E-01,0.50007E+00
1040,0.93354E-01,0.49924E+00
1050,0.93274E-01,0.49844E+00
1060,0.93315E-01,0.49836E+00
1070,0.93255E-01,0.49759E+00
1080,0.93192E-01,0.49684E+00
1090,0.93233E-01,0.49677E+00
1100,0.93187E-01,0.49604E+00
1110,0.93135E-01,0.49534E+00
1120,0.93173E-01,0.49528E+00
1130,0.49057E-01,0.42509E+00
1140,0.71770E-01,0.44406E+00
1150,0.77036E-01,0.44594E+00
1160,0.88107E-01,0.45974E+00
1170,0.92115E-01,0.46814E+00
1180,0.92671E-01,0.46880E+00
1190,0.92964E-01,0.47199E+00
1200,0.92282E-01,0.47307E+00
1210,0.92160E-01,0.47315E+00
1220,0.91202E-01,0.47321E+00
1230,0.90287E-01,0.47304E+00
1240,0.90216E-01,0.47303E+00
1250,0.89413E-01,0.47286E+00
1260,0.88666E-01,0.47273E+00
1270,0.88609E-01,0.47272E+00
1280,0.87887E-01,0.47254E+00
1290,0.87171E-01,0.47222E+00
1300,0.87125E-01,0.47220E+00
1310,0.86441E-01,0.47172E+00
1320,0.85839E-01,0.47113E+00
1330,0.85808E-01,0.47108E+00
1340,0.85346E-01,0.47044E+00
1350,0.85039E-01,0.46983E+00
1360,0.85031E-01,0.46977E+00
1370,0.84890E-01,0.46926E+00
1380,0.84887E-01,0.46890E+00
1390,0.84910E-01,0.46888E+00
1400,0.85017E-01,0.46869E+00
1410,0.85190E-01,0.46867E+00
1420,0.85230E-01,0.46868E+00
1430,0.85448E-01,0.46883E+00
1440,0.85674E-01,0.46912E+00
1450,0.85719E-01,0.46915E+00
1460,0.85933E-01,0.46953E+00
1470,0.86131E-01,0.47000E+00
1480,0.86171E-01,0.47005E+00
1490,0.86333E-01,0.47056E+00
1500,0.86456E-01,0.47109E+00
1510,0.86482E-01,0.47114E+00
1520,0.86563E-01,0.47164E+00
1530,0.86601E-01,0.47214E+00
1540,0.86621E-01,0.47219E+00
1550,0.86618E-01,0.47262E+00
1560,0.86585E-01,0.47302E+00
1570,0.86595E-01,0.47306E+00
1580,0.86531E-01,0.47339E+00
1590,0.86446E-01,0.47366E+00
1600,0.86449E-01,0.47368E+00
1610,0.86353E-01,0.47389E+00
1620,0.86250E-01,0.47406E+00
1630,0.86253E-01,0.47408E+00
1640,0.93202E-01,0.48518E+00
1650,0.89662E-01,0.48261E+00
1660,0.88974E-01,0.48214E+00
1670,0.87194E-01,0.47989E+00
1680,0.86407E-01,0.47856E+00
