v1,v2,v3
1,0.78210E+01,0.21245E+01
10,0.13092E+02,0.35584E+01
20,0.12186E+02,0.37219E+01
30,0.11631E+02,0.37304E+01
40,0.11119E+02,0.36985E+01
50,0.10486E+02,0.35911E+01
60,0.97788E+01,0.35233E+01
70,0.90406E+01,0.35051E+01
80,0.84100E+01,0.35276E+01
90,0.81506E+01,0.35802E+01
100,0.78979E+01,0.35774E+01
110,0.76652E+01,0.35534E+01
120,0.74810E+01,0.35191E+01
130,0.73296E+01,0.34245E+01
140,0.73069E+01,0.33429E+01
150,0.72412E+01,0.32678E+01
160,0.70854E+01,0.31872E+01
170,0.68988E+01,0.31227E+01
180,0.67163E+01,0.30075E+01
190,0.65154E+01,0.28532E+01
200,0.63189E+01,0.26795E+01
210,0.61048E+01,0.24667E+01
220,0.58846E+01,0.22489E+01
230,0.56978E+01,0.20373E+01
240,0.55289E+01,0.18207E+01
250,0.52982E+01,0.15777E+01
260,0.49369E+01,0.12537E+01
270,0.44819E+01,0.87539E+00
280,0.40551E+01,0.54516E+00
290,0.37401E+01,0.32387E+00
300,0.35032E+01,0.17619E+00
310,0.32807E+01,0.41593E-01
320,0.30707E+01,-0.97434E-01
330,0.29040E+01,-0.22634E+00
340,0.27764E+01,-0.34594E+00
350,0.26930E+01,-0.44019E+00
360,0.26237E+01,-0.51073E+00
370,0.25504E+01,-0.56483E+00
380,0.24845E+01,-0.60338E+00
390,0.24237E+01,-0.63707E+00
400,0.23919E+01,-0.65660E+00
410,0.23841E+01,-0.66457E+00
420,0.23833E+01,-0.66893E+00
430,0.23948E+01,-0.66646E+00
440,0.24191E+01,-0.65580E+00
450,0.24587E+01,-0.62726E+00
460,0.25106E+01,-0.57385E+00
470,0.25719E+01,-0.49335E+00
480,0.26444E+01,-0.38668E+00
490,0.27265E+01,-0.25954E+00
500,0.28292E+01,-0.11446E+00
510,0.29469E+01,0.36142E-01
520,0.30716E+01,0.18628E+00
530,0.31830E+01,0.30846E+00
540,0.32672E+01,0.38566E+00
550,0.33352E+01,0.43320E+00
560,0.34034E+01,0.47098E+00
570,0.34722E+01,0.50275E+00
580,0.35400E+01,0.53174E+00
590,0.36118E+01,0.56895E+00
600,0.36896E+01,0.62053E+00
610,0.37599E+01,0.67225E+00
620,0.38140E+01,0.71382E+00
630,0.38572E+01,0.74979E+00
640,0.38908E+01,0.78269E+00
650,0.39079E+01,0.80643E+00
660,0.39079E+01,0.81762E+00
670,0.38990E+01,0.82074E+00
680,0.38862E+01,0.81970E+00
690,0.38717E+01,0.81510E+00
700,0.38571E+01,0.80563E+00
710,0.38443E+01,0.79186E+00
720,0.38310E+01,0.77338E+00
730,0.38113E+01,0.74657E+00
740,0.37769E+01,0.70357E+00
750,0.37163E+01,0.63504E+00
760,0.36266E+01,0.53976E+00
770,0.35285E+01,0.43819E+00
780,0.34685E+01,0.37155E+00
790,0.34508E+01,0.34261E+00
800,0.34558E+01,0.33462E+00
810,0.34682E+01,0.33658E+00
820,0.34735E+01,0.33610E+00
830,0.34682E+01,0.32788E+00
840,0.34590E+01,0.31514E+00
850,0.34506E+01,0.30147E+00
860,0.34445E+01,0.28960E+00
870,0.34394E+01,0.28021E+00
880,0.34333E+01,0.27206E+00
890,0.34276E+01,0.26464E+00
900,0.34213E+01,0.25702E+00
910,0.34150E+01,0.25006E+00
920,0.34104E+01,0.24584E+00
930,0.34063E+01,0.24539E+00
940,0.34009E+01,0.24929E+00
950,0.33960E+01,0.25771E+00
960,0.33922E+01,0.27049E+00
970,0.33920E+01,0.28839E+00
980,0.33962E+01,0.31187E+00
990,0.34047E+01,0.34063E+00
1000,0.34158E+01,0.37372E+00
1010,0.34272E+01,0.40941E+00
1020,0.35055E+01,0.60695E+00
1030,0.35200E+01,0.63306E+00
1040,0.34944E+01,0.69683E+00
1050,0.33885E+01,0.66918E+00
1060,0.33817E+01,0.66849E+00
1070,0.32434E+01,0.60328E+00
1080,0.30890E+01,0.55884E+00
1090,0.30751E+01,0.55483E+00
1100,0.29267E+01,0.55156E+00
1110,0.27730E+01,0.57435E+00
1120,0.27570E+01,0.57673E+00
1130,0.25850E+01,0.60878E+00
1140,0.24479E+01,0.63192E+00
1150,0.24349E+01,0.63405E+00
1160,0.23511E+01,0.64322E+00
1170,0.23016E+01,0.64461E+00
1180,0.22980E+01,0.64505E+00
1190,0.22742E+01,0.64352E+00
1200,0.22635E+01,0.64233E+00
1210,0.22641E+01,0.64228E+00
1220,0.22626E+01,0.64243E+00
1230,0.22643E+01,0.64317E+00
1240,0.22662E+01,0.64327E+00
1250,0.22673E+01,0.64376E+00
1260,0.22641E+01,0.64332E+00
1270,0.22654E+01,0.64347E+00
1280,0.22561E+01,0.64252E+00
1290,0.22401E+01,0.64168E+00
1300,0.22397E+01,0.64178E+00
1310,0.22154E+01,0.64178E+00
1320,0.21826E+01,0.64292E+00
1330,0.21801E+01,0.64317E+00
1340,0.21392E+01,0.64565E+00
1350,0.20940E+01,0.64921E+00
1360,0.20902E+01,0.64961E+00
1370,0.20439E+01,0.65427E+00
1380,0.19986E+01,0.65962E+00
1390,0.19946E+01,0.66026E+00
1400,0.19531E+01,0.66631E+00
1410,0.19173E+01,0.67265E+00
1420,0.19141E+01,0.67329E+00
1430,0.18864E+01,0.67959E+00
1440,0.18647E+01,0.68538E+00
1450,0.18631E+01,0.68593E+00
1460,0.18439E+01,0.69143E+00
1470,0.18232E+01,0.69668E+00
1480,0.18219E+01,0.69717E+00
1490,0.17989E+01,0.70183E+00
1500,0.17740E+01,0.70570E+00
1510,0.17723E+01,0.70604E+00
1520,0.17703E+01,0.70634E+00
1530,0.17439E+01,0.70951E+00
1540,0.17420E+01,0.70976E+00
1550,0.17149E+01,0.71244E+00
1560,0.16863E+01,0.71471E+00
1570,0.16844E+01,0.71486E+00
1580,0.16554E+01,0.71640E+00
1590,0.16269E+01,0.71719E+00
1600,0.16250E+01,0.71719E+00
1610,0.15984E+01,0.71729E+00
1620,0.15745E+01,0.71719E+00
1630,0.15730E+01,0.71714E+00
1640,0.15532E+01,0.71729E+00
1650,0.15380E+01,0.71784E+00
1660,0.15374E+01,0.71789E+00
1670,0.15278E+01,0.71878E+00
1680,0.15234E+01,0.71982E+00
1690,0.15237E+01,0.71997E+00
1700,0.15246E+01,0.72091E+00
1710,0.15297E+01,0.72160E+00
1720,0.15307E+01,0.72170E+00
1730,0.15396E+01,0.72210E+00
1740,0.15513E+01,0.72220E+00
1750,0.15528E+01,0.72220E+00
1760,0.15666E+01,0.72210E+00
1770,0.15818E+01,0.72195E+00
1780,0.15836E+01,0.72190E+00
1790,0.15997E+01,0.72175E+00
1800,0.16161E+01,0.72160E+00
1810,0.16180E+01,0.72155E+00
1820,0.16346E+01,0.72145E+00
1830,0.16513E+01,0.72140E+00
1840,0.16533E+01,0.72135E+00
1850,0.16701E+01,0.72135E+00
1860,0.16869E+01,0.72140E+00
1870,0.16889E+01,0.72135E+00
1880,0.17057E+01,0.72145E+00
1890,0.17223E+01,0.72150E+00
1900,0.17243E+01,0.72145E+00
1910,0.17407E+01,0.72150E+00
1920,0.17567E+01,0.72145E+00
1930,0.17586E+01,0.72140E+00
1940,0.17740E+01,0.72120E+00
1950,0.17885E+01,0.72096E+00
1960,0.17902E+01,0.72091E+00
1970,0.18036E+01,0.72056E+00
1980,0.18159E+01,0.72011E+00
1990,0.18173E+01,0.72002E+00
2000,0.18280E+01,0.71957E+00
2010,0.18372E+01,0.71912E+00
2020,0.18383E+01,0.71907E+00
2030,0.18394E+01,0.71898E+00
2040,0.18464E+01,0.71853E+00
2050,0.18472E+01,0.71848E+00
2060,0.18527E+01,0.71808E+00
2070,0.18566E+01,0.71779E+00
2080,0.18572E+01,0.71769E+00
2090,0.18595E+01,0.71739E+00
2100,0.18604E+01,0.71709E+00
2110,0.18606E+01,0.71704E+00
2120,0.18600E+01,0.71675E+00
2130,0.18582E+01,0.71650E+00
2140,0.18582E+01,0.71645E+00
2150,0.18553E+01,0.71625E+00
2160,0.18515E+01,0.71605E+00
2170,0.18512E+01,0.71600E+00
2180,0.18467E+01,0.71585E+00
2190,0.18414E+01,0.71575E+00
2200,0.18410E+01,0.71575E+00
2210,0.18352E+01,0.71566E+00
2220,0.18291E+01,0.71566E+00
2230,0.18285E+01,0.71566E+00
2240,0.18219E+01,0.71571E+00
2250,0.18150E+01,0.71580E+00
2260,0.18144E+01,0.71580E+00
2270,0.18072E+01,0.71600E+00
2280,0.17998E+01,0.71620E+00
2290,0.17991E+01,0.71625E+00
2300,0.17914E+01,0.71660E+00
2310,0.17836E+01,0.71694E+00
2320,0.17828E+01,0.71699E+00
2330,0.17747E+01,0.71749E+00
2340,0.17665E+01,0.71798E+00
2350,0.17656E+01,0.71808E+00
2360,0.17571E+01,0.71873E+00
2370,0.17484E+01,0.71942E+00
2380,0.17475E+01,0.71952E+00
2390,0.17384E+01,0.72031E+00
2400,0.17290E+01,0.72111E+00
2410,0.17280E+01,0.72125E+00
2420,0.17182E+01,0.72210E+00
2430,0.17080E+01,0.72304E+00
2440,0.17070E+01,0.72324E+00
2450,0.16964E+01,0.72428E+00
2460,0.16855E+01,0.72547E+00
2470,0.16843E+01,0.72566E+00
2480,0.16731E+01,0.72700E+00
2490,0.16615E+01,0.72844E+00
2500,0.16603E+01,0.72864E+00
2510,0.16483E+01,0.73012E+00
2520,0.16359E+01,0.73156E+00
2530,0.16346E+01,0.73181E+00
2540,0.16333E+01,0.73206E+00
2550,0.16204E+01,0.73339E+00
2560,0.16191E+01,0.73359E+00
2570,0.16057E+01,0.73478E+00
2580,0.15921E+01,0.73587E+00
2590,0.15907E+01,0.73607E+00
2600,0.15770E+01,0.73716E+00
2610,0.15632E+01,0.73820E+00
2620,0.15617E+01,0.73840E+00
2630,0.15480E+01,0.73944E+00
2640,0.15344E+01,0.74053E+00
2650,0.15329E+01,0.74068E+00
2660,0.15196E+01,0.74172E+00
2670,0.15065E+01,0.74271E+00
2680,0.15051E+01,0.74286E+00
2690,0.14926E+01,0.74380E+00
2700,0.14805E+01,0.74469E+00
2710,0.14792E+01,0.74489E+00
2720,0.14677E+01,0.74568E+00
2730,0.14570E+01,0.74642E+00
2740,0.14558E+01,0.74657E+00
2750,0.14459E+01,0.74727E+00
2760,0.14367E+01,0.74786E+00
2770,0.14357E+01,0.74796E+00
2780,0.14276E+01,0.74851E+00
2790,0.14203E+01,0.74900E+00
2800,0.14195E+01,0.74910E+00
2810,0.14134E+01,0.74955E+00
2820,0.14082E+01,0.74994E+00
2830,0.14077E+01,0.75004E+00
2840,0.14035E+01,0.75039E+00
2850,0.14004E+01,0.75073E+00
2860,0.14000E+01,0.75078E+00
2870,0.13978E+01,0.75108E+00
2880,0.13965E+01,0.75128E+00
2890,0.13963E+01,0.75133E+00
2900,0.13958E+01,0.75148E+00
2910,0.13960E+01,0.75153E+00
2920,0.13960E+01,0.75158E+00
2930,0.13969E+01,0.75158E+00
2940,0.13985E+01,0.75158E+00
2950,0.13986E+01,0.75158E+00
2960,0.14008E+01,0.75148E+00
2970,0.14034E+01,0.75138E+00
2980,0.14037E+01,0.75138E+00
2990,0.14068E+01,0.75118E+00
3000,0.14103E+01,0.75103E+00
3010,0.14107E+01,0.75098E+00
3020,0.14146E+01,0.75078E+00
3030,0.14187E+01,0.75054E+00
3040,0.14191E+01,0.75049E+00
3050,0.14195E+01,0.75044E+00
3060,0.14239E+01,0.75019E+00
3070,0.14244E+01,0.75014E+00
3080,0.14290E+01,0.74984E+00
3090,0.14338E+01,0.74955E+00
3100,0.14343E+01,0.74950E+00
3110,0.14392E+01,0.74915E+00
3120,0.14442E+01,0.74885E+00
3130,0.14446E+01,0.74875E+00
3140,0.14497E+01,0.74841E+00
3150,0.14549E+01,0.74806E+00
3160,0.14553E+01,0.74801E+00
3170,0.14606E+01,0.74766E+00
3180,0.14658E+01,0.74732E+00
3190,0.14663E+01,0.74722E+00
3200,0.14716E+01,0.74687E+00
3210,0.14769E+01,0.74652E+00
3220,0.14774E+01,0.74642E+00
3230,0.14828E+01,0.74603E+00
3240,0.14881E+01,0.74568E+00
3250,0.14886E+01,0.74558E+00
3260,0.14940E+01,0.74524E+00
3270,0.14994E+01,0.74484E+00
3280,0.14999E+01,0.74474E+00
3290,0.15053E+01,0.74434E+00
3300,0.15107E+01,0.74400E+00
3310,0.15112E+01,0.74390E+00
3320,0.15165E+01,0.74350E+00
3330,0.15219E+01,0.74310E+00
3340,0.15224E+01,0.74296E+00
3350,0.15277E+01,0.74256E+00
3360,0.15330E+01,0.74216E+00
3370,0.15335E+01,0.74206E+00
3380,0.15388E+01,0.74167E+00
3390,0.15439E+01,0.74122E+00
3400,0.15444E+01,0.74112E+00
3410,0.15495E+01,0.74073E+00
3420,0.15545E+01,0.74028E+00
3430,0.15550E+01,0.74018E+00
3440,0.15599E+01,0.73978E+00
3450,0.15646E+01,0.73939E+00
3460,0.15651E+01,0.73929E+00
