v1,v2,v3
1,0.61548E+01,0.61512E+01
10,0.70896E+01,0.76734E+01
20,0.56895E+01,0.61670E+01
30,0.42358E+01,0.49064E+01
40,0.36328E+01,0.49506E+01
50,0.29238E+01,0.43619E+01
60,0.20564E+01,0.32315E+01
70,0.14528E+01,0.25817E+01
80,0.10507E+01,0.21472E+01
90,0.73707E+00,0.16663E+01
100,0.51890E+00,0.12865E+01
110,0.31123E+00,0.91829E+00
120,0.21368E+00,0.88312E+00
130,0.26797E+00,0.96461E+00
140,0.36214E+00,0.12443E+01
150,0.43613E+00,0.14732E+01
160,0.46058E+00,0.14983E+01
170,0.47170E+00,0.15977E+01
180,0.46418E+00,0.16534E+01
190,0.46911E+00,0.16657E+01
200,0.47867E+00,0.17056E+01
210,0.48310E+00,0.17171E+01
220,0.48961E+00,0.17203E+01
230,0.49252E+00,0.17137E+01
240,0.49580E+00,0.17030E+01
250,0.49873E+00,0.17002E+01
260,0.50662E+00,0.16943E+01
270,0.51719E+00,0.16936E+01
280,0.52379E+00,0.16955E+01
290,0.53048E+00,0.16940E+01
300,0.53473E+00,0.16906E+01
310,0.53780E+00,0.16898E+01
320,0.53442E+00,0.16784E+01
330,0.52898E+00,0.16644E+01
340,0.52802E+00,0.16600E+01
350,0.51598E+00,0.16379E+01
360,0.50290E+00,0.16106E+01
370,0.50092E+00,0.16045E+01
380,0.48803E+00,0.15748E+01
390,0.47170E+00,0.15391E+01
400,0.46998E+00,0.15329E+01
410,0.45435E+00,0.14991E+01
420,0.43770E+00,0.14662E+01
430,0.43591E+00,0.14602E+01
440,0.42199E+00,0.14357E+01
450,0.41072E+00,0.14203E+01
460,0.40948E+00,0.14173E+01
470,0.40118E+00,0.14123E+01
480,0.39420E+00,0.14131E+01
490,0.39256E+00,0.14115E+01
500,0.38566E+00,0.14143E+01
510,0.38367E+00,0.14129E+01
520,0.37994E+00,0.14097E+01
530,0.37743E+00,0.14184E+01
540,0.37578E+00,0.14304E+01
550,0.37464E+00,0.14300E+01
560,0.37170E+00,0.14401E+01
570,0.36960E+00,0.14521E+01
580,0.37000E+00,0.14535E+01
590,0.37000E+00,0.14669E+01
600,0.37002E+00,0.14793E+01
610,0.37189E+00,0.14832E+01
620,0.37219E+00,0.14935E+01
630,0.37197E+00,0.15011E+01
640,0.37341E+00,0.15038E+01
650,0.37255E+00,0.15076E+01
660,0.37189E+00,0.15098E+01
670,0.37244E+00,0.15108E+01
680,0.37178E+00,0.15110E+01
690,0.37114E+00,0.15103E+01
700,0.37128E+00,0.15103E+01
710,0.37087E+00,0.15094E+01
720,0.37032E+00,0.15085E+01
730,0.37036E+00,0.15083E+01
740,0.37025E+00,0.15083E+01
750,0.37026E+00,0.15087E+01
760,0.37049E+00,0.15089E+01
770,0.37083E+00,0.15100E+01
780,0.37113E+00,0.15113E+01
790,0.37149E+00,0.15117E+01
800,0.37182E+00,0.15127E+01
810,0.37196E+00,0.15135E+01
820,0.37231E+00,0.15138E+01
830,0.37239E+00,0.15142E+01
840,0.37233E+00,0.15143E+01
