v1,v2,v3
1,0.33149E+01,-0.23659E+00
10,0.55324E+01,-0.38333E+00
20,0.48752E+01,-0.39091E+00
30,0.45453E+01,-0.39415E+00
40,0.42489E+01,-0.39039E+00
50,0.39111E+01,-0.38280E+00
60,0.35111E+01,-0.37141E+00
70,0.30873E+01,-0.32892E+00
80,0.26911E+01,-0.26659E+00
90,0.24841E+01,-0.20366E+00
100,0.23376E+01,-0.17115E+00
110,0.22111E+01,-0.15345E+00
120,0.21293E+01,-0.13617E+00
130,0.20941E+01,-0.13724E+00
140,0.21379E+01,-0.11640E+00
150,0.21572E+01,-0.10983E+00
160,0.21213E+01,-0.12820E+00
170,0.20562E+01,-0.14830E+00
180,0.20079E+01,-0.15045E+00
190,0.19687E+01,-0.11905E+00
200,0.19352E+01,-0.69671E-01
210,0.19381E+01,-0.29096E-01
220,0.19385E+01,0.15987E-02
230,0.19450E+01,0.22050E-01
240,0.19779E+01,0.45887E-01
250,0.20073E+01,0.81947E-01
260,0.20151E+01,0.12339E+00
270,0.20091E+01,0.16634E+00
280,0.19896E+01,0.21316E+00
290,0.19567E+01,0.26810E+00
300,0.19165E+01,0.31965E+00
310,0.18831E+01,0.34641E+00
320,0.18583E+01,0.34883E+00
330,0.18469E+01,0.34179E+00
340,0.18432E+01,0.33341E+00
350,0.18436E+01,0.32132E+00
360,0.18431E+01,0.30195E+00
370,0.18398E+01,0.27825E+00
380,0.18331E+01,0.26034E+00
390,0.18219E+01,0.25304E+00
400,0.18064E+01,0.25075E+00
410,0.17953E+01,0.24067E+00
420,0.17926E+01,0.22283E+00
430,0.17997E+01,0.20014E+00
440,0.18186E+01,0.17213E+00
450,0.18435E+01,0.14080E+00
460,0.18630E+01,0.10990E+00
470,0.18711E+01,0.80461E-01
480,0.18692E+01,0.53338E-01
490,0.18592E+01,0.24850E-01
500,0.18438E+01,-0.27362E-02
510,0.18290E+01,-0.25911E-01
520,0.18201E+01,-0.46342E-01
530,0.18186E+01,-0.71269E-01
540,0.18231E+01,-0.99081E-01
550,0.18303E+01,-0.12591E+00
560,0.18350E+01,-0.15168E+00
570,0.18347E+01,-0.18206E+00
580,0.18299E+01,-0.22048E+00
590,0.18219E+01,-0.26165E+00
600,0.18125E+01,-0.29620E+00
610,0.18041E+01,-0.31893E+00
620,0.17997E+01,-0.33340E+00
630,0.17998E+01,-0.34496E+00
640,0.18035E+01,-0.35734E+00
650,0.18094E+01,-0.37346E+00
660,0.18151E+01,-0.39635E+00
670,0.18197E+01,-0.42335E+00
680,0.18236E+01,-0.44967E+00
690,0.18268E+01,-0.47238E+00
700,0.18296E+01,-0.48978E+00
710,0.18328E+01,-0.50001E+00
720,0.18366E+01,-0.50335E+00
730,0.18405E+01,-0.50213E+00
740,0.18430E+01,-0.49625E+00
750,0.18437E+01,-0.48490E+00
760,0.18423E+01,-0.46702E+00
770,0.18385E+01,-0.44271E+00
780,0.18323E+01,-0.41410E+00
790,0.18243E+01,-0.38344E+00
800,0.18162E+01,-0.35258E+00
810,0.18092E+01,-0.32520E+00
820,0.18032E+01,-0.30472E+00
830,0.17986E+01,-0.28951E+00
840,0.17953E+01,-0.27828E+00
850,0.17929E+01,-0.26818E+00
860,0.17915E+01,-0.24936E+00
870,0.17909E+01,-0.22138E+00
880,0.17908E+01,-0.19336E+00
890,0.17907E+01,-0.16933E+00
900,0.17906E+01,-0.14741E+00
910,0.17907E+01,-0.12348E+00
920,0.17912E+01,-0.96262E-01
930,0.17916E+01,-0.67376E-01
940,0.17917E+01,-0.38820E-01
950,0.17909E+01,-0.12680E-01
960,0.17886E+01,0.96979E-02
970,0.17848E+01,0.27839E-01
980,0.17805E+01,0.41747E-01
990,0.17758E+01,0.51898E-01
1000,0.17706E+01,0.58834E-01
1010,0.17650E+01,0.63612E-01
1020,0.17204E+01,0.10850E+00
1030,0.17177E+01,0.11292E+00
1040,0.16770E+01,0.75174E-01
1050,0.16315E+01,-0.63930E-02
1060,0.16282E+01,-0.13612E-01
1070,0.15628E+01,-0.87715E-01
1080,0.14793E+01,-0.12643E+00
1090,0.14701E+01,-0.12947E+00
1100,0.13655E+01,-0.12798E+00
1110,0.12420E+01,-0.10675E+00
1120,0.12299E+01,-0.10422E+00
1130,0.11268E+01,-0.81889E-01
1140,0.10659E+01,-0.68114E-01
1150,0.10599E+01,-0.67123E-01
1160,0.10340E+01,-0.64888E-01
1170,0.10269E+01,-0.70706E-01
1180,0.10269E+01,-0.72718E-01
1190,0.10316E+01,-0.82241E-01
1200,0.10400E+01,-0.90444E-01
1210,0.10417E+01,-0.93122E-01
1220,0.10493E+01,-0.96432E-01
1230,0.10525E+01,-0.94424E-01
1240,0.10538E+01,-0.96366E-01
1250,0.10506E+01,-0.90933E-01
1260,0.10408E+01,-0.85565E-01
1270,0.10407E+01,-0.86990E-01
1280,0.10229E+01,-0.83545E-01
1290,0.99697E+00,-0.82551E-01
1300,0.99501E+00,-0.83980E-01
1310,0.96036E+00,-0.84369E-01
1320,0.91910E+00,-0.85370E-01
1330,0.91536E+00,-0.86562E-01
1340,0.86995E+00,-0.87549E-01
1350,0.82439E+00,-0.88355E-01
1360,0.82006E+00,-0.89230E-01
1370,0.77753E+00,-0.87859E-01
1380,0.73904E+00,-0.84040E-01
