v1,v2,v3
1,0.13759E+00,-0.27628E+00
10,0.17372E+00,-0.37663E+00
20,0.14644E+00,-0.33446E+00
30,0.11060E+00,-0.29901E+00
40,0.94285E-01,-0.27512E+00
50,0.82529E-01,-0.23364E+00
60,0.72899E-01,-0.22128E+00
70,0.65112E-01,-0.21336E+00
80,0.59319E-01,-0.20062E+00
90,0.56004E-01,-0.17029E+00
100,0.52727E-01,-0.15239E+00
110,0.48864E-01,-0.17020E+00
120,0.44444E-01,-0.19500E+00
130,0.40345E-01,-0.22752E+00
140,0.37307E-01,-0.26631E+00
150,0.35253E-01,-0.28124E+00
160,0.33800E-01,-0.27201E+00
170,0.32512E-01,-0.24968E+00
180,0.31275E-01,-0.22750E+00
190,0.30258E-01,-0.20816E+00
200,0.29433E-01,-0.18773E+00
210,0.28578E-01,-0.17051E+00
220,0.27509E-01,-0.15887E+00
230,0.26344E-01,-0.15723E+00
240,0.25359E-01,-0.16750E+00
250,0.24690E-01,-0.17868E+00
260,0.24226E-01,-0.17870E+00
270,0.23834E-01,-0.16789E+00
280,0.23444E-01,-0.15520E+00
290,0.23072E-01,-0.14462E+00
300,0.22793E-01,-0.13428E+00
310,0.22588E-01,-0.12576E+00
320,0.22413E-01,-0.12465E+00
330,0.22287E-01,-0.13145E+00
340,0.22202E-01,-0.14133E+00
350,0.22088E-01,-0.14902E+00
360,0.21867E-01,-0.15403E+00
370,0.21508E-01,-0.16021E+00
380,0.21047E-01,-0.17164E+00
390,0.20552E-01,-0.19050E+00
400,0.20095E-01,-0.21539E+00
410,0.19729E-01,-0.24243E+00
420,0.19477E-01,-0.26579E+00
430,0.19365E-01,-0.27964E+00
440,0.19393E-01,-0.28114E+00
450,0.19543E-01,-0.27120E+00
460,0.19776E-01,-0.25347E+00
470,0.20034E-01,-0.23346E+00
480,0.20256E-01,-0.21628E+00
490,0.20405E-01,-0.20431E+00
500,0.20459E-01,-0.19677E+00
510,0.20406E-01,-0.19102E+00
520,0.20263E-01,-0.18480E+00
530,0.20078E-01,-0.17794E+00
540,0.19909E-01,-0.17154E+00
550,0.19771E-01,-0.16733E+00
560,0.19650E-01,-0.16719E+00
570,0.19541E-01,-0.17169E+00
580,0.19468E-01,-0.17965E+00
590,0.19472E-01,-0.18872E+00
600,0.19565E-01,-0.19620E+00
610,0.19735E-01,-0.20074E+00
620,0.19949E-01,-0.20206E+00
630,0.20169E-01,-0.20058E+00
640,0.20361E-01,-0.19691E+00
650,0.20522E-01,-0.19139E+00
660,0.20651E-01,-0.18469E+00
670,0.20739E-01,-0.17764E+00
680,0.20776E-01,-0.17133E+00
690,0.20762E-01,-0.16681E+00
700,0.20695E-01,-0.16514E+00
710,0.20574E-01,-0.16689E+00
720,0.20403E-01,-0.17171E+00
730,0.20200E-01,-0.17907E+00
740,0.19998E-01,-0.18786E+00
750,0.19825E-01,-0.19678E+00
760,0.19694E-01,-0.20475E+00
770,0.19604E-01,-0.21136E+00
780,0.19545E-01,-0.21662E+00
790,0.19506E-01,-0.22078E+00
800,0.19478E-01,-0.22436E+00
810,0.19461E-01,-0.22787E+00
820,0.19460E-01,-0.23163E+00
830,0.19481E-01,-0.23512E+00
840,0.19536E-01,-0.23757E+00
850,0.19628E-01,-0.23868E+00
860,0.19754E-01,-0.23848E+00
870,0.19911E-01,-0.23712E+00
880,0.20089E-01,-0.23485E+00
890,0.20282E-01,-0.23180E+00
900,0.20483E-01,-0.22791E+00
910,0.20688E-01,-0.22317E+00
920,0.20889E-01,-0.21798E+00
930,0.21079E-01,-0.21269E+00
940,0.21247E-01,-0.20777E+00
950,0.21389E-01,-0.20382E+00
960,0.21498E-01,-0.20131E+00
970,0.21568E-01,-0.20036E+00
980,0.21604E-01,-0.20086E+00
990,0.21619E-01,-0.20265E+00
1000,0.21622E-01,-0.20532E+00
1010,0.21621E-01,-0.20818E+00
1020,0.21621E-01,-0.21075E+00
1030,0.21623E-01,-0.21265E+00
1040,0.21621E-01,-0.21379E+00
1050,0.21607E-01,-0.21438E+00
1060,0.21575E-01,-0.21454E+00
1070,0.21521E-01,-0.21429E+00
1080,0.21448E-01,-0.21356E+00
1090,0.21362E-01,-0.21231E+00
1100,0.21266E-01,-0.21057E+00
1110,0.21164E-01,-0.20832E+00
1120,0.21058E-01,-0.20550E+00
1130,0.20945E-01,-0.20232E+00
1140,0.20824E-01,-0.19908E+00
1150,0.20694E-01,-0.19607E+00
1160,0.20556E-01,-0.19347E+00
1170,0.20409E-01,-0.19167E+00
1180,0.20255E-01,-0.19108E+00
1190,0.20100E-01,-0.19189E+00
1200,0.19948E-01,-0.19413E+00
1210,0.19802E-01,-0.19762E+00
1220,0.19663E-01,-0.20196E+00
1230,0.19530E-01,-0.20664E+00
