v1,v2,v3
1,0.11107E+01,0.88451E+00
10,0.13604E+01,0.11120E+01
20,0.12940E+01,0.11319E+01
30,0.10674E+01,0.10975E+01
40,0.75985E+00,0.99037E+00
50,0.60234E+00,0.92993E+00
60,0.57387E+00,0.91461E+00
70,0.54769E+00,0.85174E+00
80,0.48202E+00,0.77469E+00
90,0.38171E+00,0.69463E+00
100,0.31286E+00,0.61964E+00
110,0.31044E+00,0.56947E+00
120,0.18795E+00,0.39520E+00
130,0.17807E+00,0.37681E+00
140,0.10188E+00,0.31834E+00
150,0.68566E-01,0.30239E+00
160,0.68577E-01,0.29967E+00
170,0.59622E-01,0.30924E+00
180,0.59734E-01,0.32817E+00
190,0.60617E-01,0.33010E+00
200,0.64339E-01,0.34921E+00
210,0.66568E-01,0.36456E+00
220,0.67648E-01,0.36609E+00
230,0.67188E-01,0.37580E+00
240,0.65101E-01,0.38272E+00
250,0.65659E-01,0.38333E+00
260,0.62794E-01,0.38842E+00
270,0.60079E-01,0.39285E+00
280,0.60434E-01,0.39320E+00
290,0.58404E-01,0.39750E+00
300,0.57012E-01,0.40166E+00
310,0.57432E-01,0.40203E+00
320,0.56696E-01,0.40619E+00
330,0.56196E-01,0.40992E+00
340,0.56635E-01,0.41032E+00
350,0.56302E-01,0.41370E+00
360,0.55963E-01,0.41664E+00
370,0.56302E-01,0.41695E+00
380,0.56015E-01,0.41960E+00
390,0.55695E-01,0.42197E+00
400,0.55952E-01,0.42220E+00
410,0.55652E-01,0.42434E+00
420,0.55313E-01,0.42623E+00
430,0.55493E-01,0.42639E+00
440,0.55172E-01,0.42806E+00
450,0.54799E-01,0.42951E+00
460,0.54938E-01,0.42963E+00
470,0.54594E-01,0.43097E+00
480,0.54209E-01,0.43213E+00
490,0.54315E-01,0.43224E+00
500,0.53986E-01,0.43338E+00
510,0.53642E-01,0.43445E+00
520,0.53734E-01,0.43457E+00
530,0.53469E-01,0.43565E+00
540,0.53196E-01,0.43668E+00
550,0.53277E-01,0.43679E+00
560,0.53072E-01,0.43781E+00
570,0.52859E-01,0.43876E+00
580,0.52945E-01,0.43887E+00
590,0.52795E-01,0.43979E+00
600,0.52625E-01,0.44064E+00
610,0.52699E-01,0.44071E+00
620,0.52728E-01,0.44078E+00
630,0.52543E-01,0.44159E+00
640,0.52615E-01,0.44165E+00
650,0.52496E-01,0.44242E+00
660,0.52352E-01,0.44311E+00
670,0.52412E-01,0.44316E+00
680,0.52297E-01,0.44383E+00
690,0.52162E-01,0.44444E+00
700,0.52234E-01,0.44451E+00
710,0.52121E-01,0.44510E+00
720,0.51983E-01,0.44566E+00
730,0.52049E-01,0.44572E+00
740,0.51937E-01,0.44628E+00
750,0.51795E-01,0.44678E+00
760,0.51863E-01,0.44684E+00
770,0.51757E-01,0.44738E+00
780,0.51629E-01,0.44786E+00
790,0.51686E-01,0.44791E+00
800,0.51578E-01,0.44838E+00
810,0.51466E-01,0.44882E+00
820,0.51523E-01,0.44886E+00
830,0.51424E-01,0.44930E+00
840,0.51308E-01,0.44969E+00
850,0.51366E-01,0.44973E+00
860,0.51272E-01,0.45011E+00
870,0.51163E-01,0.45045E+00
880,0.51218E-01,0.45048E+00
890,0.51130E-01,0.45080E+00
900,0.51027E-01,0.45109E+00
910,0.51076E-01,0.45111E+00
920,0.50985E-01,0.45137E+00
930,0.50880E-01,0.45158E+00
940,0.50932E-01,0.45160E+00
950,0.50837E-01,0.45179E+00
960,0.50740E-01,0.45195E+00
970,0.50782E-01,0.45194E+00
980,0.50691E-01,0.45208E+00
990,0.50588E-01,0.45217E+00
1000,0.50636E-01,0.45217E+00
1010,0.50536E-01,0.45224E+00
1020,0.50435E-01,0.45228E+00
1030,0.50475E-01,0.45228E+00
1040,0.50383E-01,0.45231E+00
1050,0.50270E-01,0.45230E+00
1060,0.50309E-01,0.45228E+00
1070,0.50210E-01,0.45225E+00
1080,0.50099E-01,0.45221E+00
1090,0.50139E-01,0.45220E+00
1100,0.50041E-01,0.45216E+00
1110,0.49926E-01,0.45207E+00
1120,0.49960E-01,0.45205E+00
1130,0.31761E-01,0.40504E+00
1140,0.43609E-01,0.42163E+00
1150,0.46186E-01,0.42163E+00
1160,0.49670E-01,0.43373E+00
1170,0.49910E-01,0.43896E+00
1180,0.49971E-01,0.43950E+00
1190,0.49110E-01,0.44022E+00
1200,0.48440E-01,0.43997E+00
1210,0.48380E-01,0.43993E+00
1220,0.47988E-01,0.43939E+00
1230,0.47780E-01,0.43899E+00
1240,0.47794E-01,0.43892E+00
1250,0.47713E-01,0.43861E+00
1260,0.47655E-01,0.43833E+00
1270,0.47692E-01,0.43828E+00
1280,0.47662E-01,0.43803E+00
1290,0.47615E-01,0.43774E+00
1300,0.47652E-01,0.43771E+00
1310,0.47605E-01,0.43743E+00
1320,0.47534E-01,0.43711E+00
1330,0.47565E-01,0.43708E+00
1340,0.47503E-01,0.43675E+00
1350,0.47434E-01,0.43644E+00
1360,0.47465E-01,0.43641E+00
1370,0.47410E-01,0.43611E+00
1380,0.47352E-01,0.43583E+00
1390,0.47378E-01,0.43578E+00
1400,0.47326E-01,0.43553E+00
1410,0.47268E-01,0.43529E+00
1420,0.47298E-01,0.43528E+00
1430,0.47242E-01,0.43506E+00
