v1,v2,v3
1,0.42105E+01,0.18036E+00
10,0.44773E+01,0.20116E+00
20,0.35559E+01,0.19587E+00
30,0.24462E+01,0.19492E+00
40,0.16713E+01,0.19564E+00
50,0.11414E+01,0.18270E+00
60,0.77280E+00,0.15825E+00
70,0.51856E+00,0.12917E+00
80,0.37685E+00,0.12975E+00
90,0.31654E+00,0.14549E+00
100,0.28586E+00,0.12151E+00
110,0.26422E+00,0.74713E-01
120,0.19789E+00,0.55424E-01
130,0.23042E+00,0.76601E-01
140,0.18968E+00,0.11225E+00
150,0.17969E+00,0.13365E+00
160,0.19516E+00,0.14381E+00
170,0.16730E+00,0.15015E+00
180,0.14507E+00,0.14965E+00
190,0.14941E+00,0.14988E+00
200,0.14197E+00,0.14732E+00
210,0.13740E+00,0.14348E+00
220,0.14309E+00,0.14241E+00
230,0.13640E+00,0.13718E+00
240,0.12809E+00,0.13291E+00
250,0.13130E+00,0.13240E+00
260,0.12450E+00,0.12976E+00
270,0.11844E+00,0.12820E+00
280,0.12221E+00,0.12843E+00
290,0.11710E+00,0.12742E+00
300,0.11128E+00,0.12683E+00
310,0.11469E+00,0.12686E+00
320,0.10796E+00,0.12614E+00
330,0.10074E+00,0.12576E+00
340,0.10259E+00,0.12592E+00
350,0.95826E-01,0.12559E+00
360,0.90082E-01,0.12545E+00
370,0.91569E-01,0.12565E+00
380,0.87326E-01,0.12538E+00
390,0.83967E-01,0.12515E+00
400,0.85563E-01,0.12532E+00
410,0.82967E-01,0.12499E+00
420,0.80616E-01,0.12464E+00
430,0.82014E-01,0.12466E+00
440,0.80035E-01,0.12417E+00
450,0.78041E-01,0.12364E+00
460,0.79142E-01,0.12353E+00
470,0.77598E-01,0.12305E+00
480,0.75968E-01,0.12257E+00
490,0.76863E-01,0.12246E+00
500,0.75760E-01,0.12211E+00
510,0.76392E-01,0.12197E+00
520,0.76927E-01,0.12191E+00
530,0.75442E-01,0.12160E+00
540,0.74296E-01,0.12146E+00
550,0.74941E-01,0.12141E+00
560,0.74105E-01,0.12141E+00
570,0.73336E-01,0.12147E+00
580,0.73843E-01,0.12140E+00
590,0.73326E-01,0.12163E+00
600,0.72835E-01,0.12190E+00
610,0.73184E-01,0.12187E+00
620,0.72826E-01,0.12225E+00
630,0.72479E-01,0.12260E+00
640,0.72658E-01,0.12259E+00
650,0.72401E-01,0.12298E+00
660,0.72143E-01,0.12327E+00
670,0.72191E-01,0.12328E+00
