v1,v2,v3
1,0.24028E+00,-0.72508E-01
10,0.26478E+00,-0.11157E+00
20,0.20160E+00,-0.10390E+00
30,0.14841E+00,-0.98621E-01
40,0.11797E+00,-0.99156E-01
50,0.10210E+00,-0.91430E-01
60,0.88323E-01,-0.83987E-01
70,0.79290E-01,-0.81638E-01
80,0.74328E-01,-0.83931E-01
90,0.70916E-01,-0.79948E-01
100,0.67501E-01,-0.74210E-01
110,0.64256E-01,-0.74427E-01
120,0.61254E-01,-0.76487E-01
130,0.58757E-01,-0.77763E-01
140,0.57234E-01,-0.79851E-01
150,0.56598E-01,-0.81403E-01
160,0.56254E-01,-0.81149E-01
170,0.55846E-01,-0.81521E-01
180,0.55568E-01,-0.85612E-01
190,0.55341E-01,-0.90973E-01
200,0.55147E-01,-0.95679E-01
210,0.54840E-01,-0.10115E+00
220,0.54437E-01,-0.10788E+00
230,0.54056E-01,-0.11431E+00
240,0.53779E-01,-0.11849E+00
250,0.53596E-01,-0.11992E+00
260,0.53525E-01,-0.11971E+00
270,0.53555E-01,-0.11846E+00
280,0.53617E-01,-0.11638E+00
290,0.53678E-01,-0.11546E+00
300,0.53724E-01,-0.11637E+00
310,0.53734E-01,-0.11776E+00
320,0.53690E-01,-0.11838E+00
330,0.53604E-01,-0.11787E+00
340,0.53517E-01,-0.11647E+00
350,0.53461E-01,-0.11467E+00
360,0.53437E-01,-0.11346E+00
370,0.53441E-01,-0.11362E+00
380,0.53459E-01,-0.11491E+00
390,0.53478E-01,-0.11638E+00
400,0.53506E-01,-0.11752E+00
410,0.53563E-01,-0.11864E+00
420,0.53648E-01,-0.12000E+00
430,0.53741E-01,-0.12140E+00
440,0.53814E-01,-0.12230E+00
450,0.53858E-01,-0.12248E+00
460,0.53885E-01,-0.12235E+00
470,0.53908E-01,-0.12233E+00
480,0.53924E-01,-0.12252E+00
490,0.53916E-01,-0.12273E+00
500,0.53872E-01,-0.12281E+00
510,0.53806E-01,-0.12286E+00
520,0.53740E-01,-0.12304E+00
530,0.53689E-01,-0.12334E+00
540,0.53652E-01,-0.12364E+00
550,0.53617E-01,-0.12384E+00
560,0.53573E-01,-0.12392E+00
570,0.53511E-01,-0.12389E+00
580,0.53440E-01,-0.12382E+00
590,0.53374E-01,-0.12378E+00
600,0.53321E-01,-0.12378E+00
610,0.53282E-01,-0.12382E+00
620,0.53250E-01,-0.12388E+00
630,0.53217E-01,-0.12391E+00
640,0.53179E-01,-0.12391E+00
650,0.53133E-01,-0.12386E+00
660,0.53079E-01,-0.12378E+00
670,0.53026E-01,-0.12373E+00
680,0.52975E-01,-0.12376E+00
690,0.52931E-01,-0.12387E+00
700,0.52891E-01,-0.12400E+00
710,0.52849E-01,-0.12408E+00
720,0.52803E-01,-0.12408E+00
730,0.52751E-01,-0.12402E+00
740,0.52698E-01,-0.12393E+00
750,0.52646E-01,-0.12386E+00
760,0.52596E-01,-0.12381E+00
770,0.52552E-01,-0.12378E+00
780,0.52510E-01,-0.12377E+00
790,0.52469E-01,-0.12376E+00
800,0.52428E-01,-0.12376E+00
810,0.52386E-01,-0.12373E+00
820,0.52343E-01,-0.12369E+00
830,0.52300E-01,-0.12364E+00
840,0.52256E-01,-0.12359E+00
850,0.52212E-01,-0.12354E+00
860,0.52169E-01,-0.12352E+00
870,0.52126E-01,-0.12350E+00
880,0.52084E-01,-0.12349E+00
890,0.52041E-01,-0.12348E+00
900,0.51997E-01,-0.12347E+00
910,0.51954E-01,-0.12346E+00
920,0.51912E-01,-0.12344E+00
930,0.51871E-01,-0.12343E+00
940,0.51832E-01,-0.12343E+00
950,0.51795E-01,-0.12343E+00
960,0.51760E-01,-0.12344E+00
970,0.51725E-01,-0.12345E+00
980,0.51689E-01,-0.12345E+00
990,0.51654E-01,-0.12345E+00
1000,0.51618E-01,-0.12346E+00
1010,0.51583E-01,-0.12346E+00
1020,0.51549E-01,-0.12347E+00
1030,0.51515E-01,-0.12347E+00
1040,0.51481E-01,-0.12348E+00
1050,0.51447E-01,-0.12349E+00
1060,0.51413E-01,-0.12350E+00
1070,0.51381E-01,-0.12351E+00
1080,0.51349E-01,-0.12353E+00
1090,0.51318E-01,-0.12354E+00
1100,0.51287E-01,-0.12356E+00
1110,0.51256E-01,-0.12357E+00
1120,0.51224E-01,-0.12358E+00
1130,0.51193E-01,-0.12360E+00
1140,0.51161E-01,-0.12361E+00
1150,0.51130E-01,-0.12362E+00
1160,0.51099E-01,-0.12364E+00
1170,0.51068E-01,-0.12365E+00
1180,0.51037E-01,-0.12367E+00
1190,0.51006E-01,-0.12368E+00
1200,0.50976E-01,-0.12370E+00
1210,0.50945E-01,-0.12371E+00
1220,0.50914E-01,-0.12373E+00
1230,0.50882E-01,-0.12375E+00
1240,0.50852E-01,-0.12377E+00
1250,0.50821E-01,-0.12379E+00
1260,0.50791E-01,-0.12381E+00
