v1,v2,v3
1,0.19505E+00,0.10515E-01
10,0.24188E+00,0.23005E-02
20,0.23149E+00,0.68847E-02
30,0.21755E+00,0.11015E-01
40,0.19596E+00,0.16892E-01
50,0.16559E+00,0.24371E-01
60,0.13082E+00,0.31803E-01
70,0.97701E-01,0.43750E-01
80,0.75122E-01,0.41902E-01
90,0.66220E-01,0.33529E-01
100,0.65630E-01,0.26365E-01
110,0.67946E-01,0.23447E-01
120,0.61693E-01,0.30684E-01
130,0.62087E-01,0.25705E-01
140,0.54864E-01,0.18229E-01
150,0.49139E-01,0.12371E-01
160,0.49055E-01,0.11143E-01
170,0.45666E-01,0.64480E-02
180,0.43691E-01,0.28165E-02
190,0.43925E-01,0.32226E-02
200,0.42578E-01,0.11162E-02
210,0.41380E-01,-0.76128E-03
220,0.41515E-01,-0.58331E-03
230,0.40293E-01,-0.22336E-02
240,0.39122E-01,-0.33978E-02
250,0.39188E-01,-0.34695E-02
260,0.37913E-01,-0.42338E-02
270,0.36717E-01,-0.45583E-02
280,0.36622E-01,-0.47202E-02
290,0.35235E-01,-0.49812E-02
300,0.33773E-01,-0.54606E-02
310,0.33425E-01,-0.58046E-02
320,0.32100E-01,-0.65790E-02
330,0.31020E-01,-0.78333E-02
340,0.30940E-01,-0.80603E-02
350,0.30161E-01,-0.97136E-02
360,0.29319E-01,-0.12071E-01
370,0.29248E-01,-0.12345E-01
380,0.28363E-01,-0.15393E-01
390,0.27310E-01,-0.18282E-01
400,0.27132E-01,-0.18418E-01
410,0.26256E-01,-0.20338E-01
420,0.25887E-01,-0.20481E-01
430,0.25872E-01,-0.20412E-01
440,0.25852E-01,-0.19620E-01
450,0.25556E-01,-0.19167E-01
460,0.25577E-01,-0.19118E-01
470,0.25008E-01,-0.19617E-01
480,0.24347E-01,-0.20759E-01
490,0.24318E-01,-0.20901E-01
500,0.23665E-01,-0.22429E-01
510,0.23058E-01,-0.24083E-01
520,0.23040E-01,-0.24247E-01
530,0.22559E-01,-0.25805E-01
540,0.22217E-01,-0.27017E-01
550,0.22234E-01,-0.27042E-01
560,0.22086E-01,-0.27446E-01
570,0.22082E-01,-0.26868E-01
580,0.22149E-01,-0.26631E-01
590,0.22268E-01,-0.24951E-01
600,0.22436E-01,-0.22412E-01
610,0.22527E-01,-0.21966E-01
620,0.22621E-01,-0.21415E-01
630,0.22790E-01,-0.17935E-01
640,0.22877E-01,-0.17397E-01
650,0.23049E-01,-0.13995E-01
660,0.23255E-01,-0.10854E-01
670,0.23346E-01,-0.10457E-01
680,0.23607E-01,-0.81027E-02
690,0.23940E-01,-0.66999E-02
700,0.24048E-01,-0.65874E-02
710,0.24433E-01,-0.62349E-02
720,0.24841E-01,-0.66849E-02
730,0.24952E-01,-0.68092E-02
740,0.25330E-01,-0.78721E-02
750,0.25657E-01,-0.92910E-02
760,0.25749E-01,-0.95118E-02
770,0.25987E-01,-0.11051E-01
780,0.26144E-01,-0.12544E-01
790,0.26206E-01,-0.12739E-01
800,0.26275E-01,-0.14005E-01
810,0.26278E-01,-0.15020E-01
820,0.26314E-01,-0.15127E-01
830,0.26253E-01,-0.15821E-01
840,0.26149E-01,-0.16219E-01
850,0.26166E-01,-0.16237E-01
860,0.26025E-01,-0.16334E-01
870,0.25858E-01,-0.16247E-01
880,0.25862E-01,-0.16205E-01
890,0.25677E-01,-0.16034E-01
900,0.25482E-01,-0.15823E-01
910,0.25477E-01,-0.15769E-01
920,0.25285E-01,-0.15601E-01
930,0.25094E-01,-0.15495E-01
940,0.25087E-01,-0.15452E-01
950,0.24908E-01,-0.15444E-01
960,0.24729E-01,-0.15476E-01
970,0.24722E-01,-0.15464E-01
980,0.24549E-01,-0.15548E-01
990,0.24368E-01,-0.15634E-01
1000,0.24358E-01,-0.15635E-01
1010,0.24172E-01,-0.15705E-01
1020,0.32816E-01,-0.19625E-01
1030,0.32718E-01,-0.19508E-01
1040,0.42148E-01,-0.23266E-01
1050,0.46457E-01,-0.26041E-01
1060,0.47189E-01,-0.26528E-01
1070,0.46884E-01,-0.26839E-01
1080,0.45279E-01,-0.25884E-01
1090,0.45077E-01,-0.25748E-01
1100,0.43872E-01,-0.24548E-01
1110,0.43209E-01,-0.23499E-01
1120,0.43170E-01,-0.23329E-01
1130,0.43141E-01,-0.23172E-01
1140,0.42984E-01,-0.22536E-01
1150,0.42953E-01,-0.22449E-01
1160,0.43099E-01,-0.22080E-01
1170,0.43371E-01,-0.21935E-01
1180,0.43403E-01,-0.21953E-01
1190,0.43684E-01,-0.21911E-01
1200,0.43957E-01,-0.21920E-01
1210,0.43986E-01,-0.21954E-01
1220,0.44248E-01,-0.22019E-01
1230,0.44521E-01,-0.22187E-01
1240,0.44554E-01,-0.22219E-01
1250,0.44835E-01,-0.22509E-01
1260,0.45135E-01,-0.22939E-01
1270,0.45175E-01,-0.22984E-01
1280,0.45483E-01,-0.23541E-01
1290,0.45795E-01,-0.24179E-01
1300,0.45841E-01,-0.24243E-01
1310,0.46152E-01,-0.24910E-01
1320,0.46461E-01,-0.25548E-01
1330,0.46507E-01,-0.25612E-01
1340,0.46806E-01,-0.26162E-01
1350,0.47096E-01,-0.26605E-01
1360,0.47140E-01,-0.26650E-01
1370,0.47417E-01,-0.26947E-01
1380,0.47681E-01,-0.27120E-01
1390,0.47723E-01,-0.27138E-01
1400,0.47969E-01,-0.27189E-01
1410,0.48196E-01,-0.27173E-01
1420,0.48235E-01,-0.27172E-01
1430,0.48437E-01,-0.27120E-01
1440,0.48615E-01,-0.27091E-01
1450,0.48648E-01,-0.27090E-01
1460,0.48798E-01,-0.27128E-01
1470,0.48917E-01,-0.27267E-01
1480,0.48942E-01,-0.27285E-01
1490,0.49028E-01,-0.27556E-01
1500,0.49081E-01,-0.27957E-01
1510,0.49097E-01,-0.28005E-01
1520,0.52423E-01,-0.29637E-01
1530,0.54174E-01,-0.31419E-01
1540,0.54371E-01,-0.31575E-01
1550,0.54772E-01,-0.32842E-01
1560,0.54312E-01,-0.33674E-01
1570,0.54279E-01,-0.33787E-01
1580,0.53522E-01,-0.34407E-01
1590,0.52877E-01,-0.35077E-01
1600,0.52818E-01,-0.35164E-01
1610,0.52392E-01,-0.35907E-01
1620,0.52108E-01,-0.36727E-01
1630,0.52090E-01,-0.36810E-01
1640,0.52057E-01,-0.36906E-01
1650,0.51855E-01,-0.37771E-01
1660,0.51845E-01,-0.37867E-01
1670,0.51681E-01,-0.38644E-01
1680,0.51510E-01,-0.39325E-01
1690,0.51499E-01,-0.39405E-01
1700,0.51312E-01,-0.39963E-01
1710,0.51116E-01,-0.40392E-01
1720,0.51097E-01,-0.40447E-01
1730,0.50904E-01,-0.40734E-01
1740,0.50718E-01,-0.40900E-01
1750,0.50700E-01,-0.40920E-01
1760,0.50539E-01,-0.40974E-01
1770,0.50398E-01,-0.40942E-01
1780,0.50386E-01,-0.40933E-01
1790,0.50280E-01,-0.40831E-01
1800,0.50200E-01,-0.40674E-01
1810,0.50196E-01,-0.40649E-01
1820,0.50151E-01,-0.40453E-01
1830,0.50136E-01,-0.40214E-01
1840,0.50139E-01,-0.40182E-01
1850,0.50158E-01,-0.39906E-01
1860,0.50205E-01,-0.39581E-01
1870,0.50215E-01,-0.39544E-01
1880,0.50292E-01,-0.39171E-01
1890,0.50394E-01,-0.38742E-01
1900,0.50412E-01,-0.38699E-01
1910,0.50539E-01,-0.38217E-01
1920,0.50686E-01,-0.37694E-01
1930,0.50710E-01,-0.37642E-01
1940,0.50874E-01,-0.37087E-01
1950,0.51049E-01,-0.36534E-01
1960,0.51075E-01,-0.36478E-01
1970,0.51257E-01,-0.35943E-01
1980,0.51444E-01,-0.35452E-01
1990,0.51472E-01,-0.35401E-01
2000,0.51658E-01,-0.34978E-01
2010,0.54745E-01,-0.35488E-01
2020,0.54796E-01,-0.35552E-01
2030,0.56765E-01,-0.36359E-01
2040,0.57581E-01,-0.36718E-01
2050,0.57710E-01,-0.36805E-01
2060,0.57643E-01,-0.36851E-01
2070,0.57288E-01,-0.36763E-01
2080,0.57253E-01,-0.36756E-01
2090,0.56948E-01,-0.36726E-01
2100,0.56809E-01,-0.36836E-01
2110,0.56809E-01,-0.36830E-01
2120,0.56803E-01,-0.37100E-01
2130,0.56865E-01,-0.37475E-01
2140,0.56886E-01,-0.37499E-01
2150,0.56903E-01,-0.37531E-01
2160,0.56974E-01,-0.37998E-01
2170,0.56996E-01,-0.38038E-01
2180,0.57044E-01,-0.38516E-01
2190,0.57062E-01,-0.38980E-01
2200,0.57075E-01,-0.39022E-01
2210,0.57057E-01,-0.39457E-01
2220,0.57009E-01,-0.39868E-01
2230,0.57013E-01,-0.39904E-01
2240,0.56938E-01,-0.40281E-01
2250,0.56847E-01,-0.40632E-01
2260,0.56846E-01,-0.40659E-01
2270,0.56743E-01,-0.40978E-01
2280,0.56634E-01,-0.41270E-01
2290,0.56631E-01,-0.41291E-01
2300,0.56524E-01,-0.41550E-01
2310,0.56419E-01,-0.41777E-01
2320,0.56416E-01,-0.41790E-01
2330,0.56321E-01,-0.41975E-01
2340,0.56237E-01,-0.42113E-01
2350,0.56236E-01,-0.42118E-01
2360,0.56168E-01,-0.42203E-01
