v1,v2,v3
1,0.17866E+00,-0.52490E+00
10,0.22266E+00,-0.66255E+00
20,0.20622E+00,-0.67480E+00
30,0.17065E+00,-0.71885E+00
40,0.11958E+00,-0.75465E+00
50,0.90398E-01,-0.69257E+00
60,0.78088E-01,-0.59542E+00
70,0.74956E-01,-0.55440E+00
80,0.67712E-01,-0.52036E+00
90,0.55628E-01,-0.52257E+00
100,0.48766E-01,-0.56705E+00
110,0.48830E-01,-0.57429E+00
120,0.33094E-01,-0.41020E+00
130,0.31861E-01,-0.38802E+00
140,0.19311E-01,-0.29778E+00
150,0.13246E-01,-0.27544E+00
160,0.13108E-01,-0.27317E+00
170,0.10253E-01,-0.28679E+00
180,0.83237E-02,-0.30048E+00
190,0.84179E-02,-0.30313E+00
200,0.72829E-02,-0.31047E+00
210,0.66408E-02,-0.31503E+00
220,0.68337E-02,-0.31569E+00
230,0.65181E-02,-0.32006E+00
240,0.63877E-02,-0.32396E+00
250,0.65756E-02,-0.32468E+00
260,0.65301E-02,-0.32751E+00
270,0.64892E-02,-0.32978E+00
280,0.66243E-02,-0.33023E+00
290,0.65411E-02,-0.33159E+00
300,0.64336E-02,-0.33246E+00
310,0.65250E-02,-0.33281E+00
320,0.64019E-02,-0.33306E+00
330,0.62761E-02,-0.33329E+00
340,0.63422E-02,-0.33347E+00
350,0.62476E-02,-0.33388E+00
360,0.61750E-02,-0.33465E+00
370,0.62279E-02,-0.33487E+00
380,0.61994E-02,-0.33597E+00
390,0.61824E-02,-0.33714E+00
400,0.62279E-02,-0.33735E+00
410,0.62375E-02,-0.33844E+00
420,0.62380E-02,-0.33941E+00
430,0.62788E-02,-0.33954E+00
440,0.62890E-02,-0.34040E+00
450,0.62788E-02,-0.34113E+00
460,0.63138E-02,-0.34123E+00
470,0.63036E-02,-0.34195E+00
480,0.62738E-02,-0.34271E+00
490,0.63041E-02,-0.34278E+00
500,0.62747E-02,-0.34362E+00
510,0.62288E-02,-0.34447E+00
520,0.62554E-02,-0.34459E+00
530,0.62145E-02,-0.34548E+00
540,0.61640E-02,-0.34635E+00
550,0.61888E-02,-0.34647E+00
560,0.61470E-02,-0.34730E+00
570,0.60993E-02,-0.34804E+00
580,0.61227E-02,-0.34812E+00
590,0.60836E-02,-0.34874E+00
600,0.60395E-02,-0.34925E+00
610,0.60643E-02,-0.34930E+00
620,0.60772E-02,-0.34936E+00
630,0.60184E-02,-0.34973E+00
640,0.60405E-02,-0.34979E+00
650,0.60051E-02,-0.35004E+00
660,0.59734E-02,-0.35024E+00
670,0.59977E-02,-0.35027E+00
680,0.59720E-02,-0.35039E+00
690,0.59491E-02,-0.35057E+00
700,0.59711E-02,-0.35058E+00
710,0.59495E-02,-0.35072E+00
720,0.59302E-02,-0.35093E+00
730,0.59518E-02,-0.35097E+00
740,0.59325E-02,-0.35121E+00
750,0.59137E-02,-0.35152E+00
760,0.59334E-02,-0.35155E+00
770,0.59151E-02,-0.35190E+00
780,0.58953E-02,-0.35231E+00
790,0.59146E-02,-0.35239E+00
800,0.58962E-02,-0.35286E+00
810,0.58765E-02,-0.35334E+00
820,0.58944E-02,-0.35340E+00
830,0.58765E-02,-0.35394E+00
840,0.58572E-02,-0.35449E+00
850,0.58746E-02,-0.35454E+00
860,0.58567E-02,-0.35511E+00
870,0.58388E-02,-0.35567E+00
880,0.58554E-02,-0.35575E+00
890,0.58374E-02,-0.35631E+00
900,0.58209E-02,-0.35687E+00
910,0.58365E-02,-0.35695E+00
920,0.58200E-02,-0.35749E+00
930,0.58039E-02,-0.35804E+00
940,0.58186E-02,-0.35811E+00
950,0.58035E-02,-0.35862E+00
960,0.57883E-02,-0.35914E+00
970,0.58021E-02,-0.35922E+00
980,0.57888E-02,-0.35969E+00
990,0.57750E-02,-0.36015E+00
1000,0.57878E-02,-0.36023E+00
1010,0.57759E-02,-0.36066E+00
1020,0.57644E-02,-0.36108E+00
1030,0.57754E-02,-0.36114E+00
1040,0.57658E-02,-0.36153E+00
1050,0.57557E-02,-0.36192E+00
1060,0.57658E-02,-0.36198E+00
1070,0.57589E-02,-0.36233E+00
1080,0.57497E-02,-0.36268E+00
1090,0.57598E-02,-0.36273E+00
1100,0.57548E-02,-0.36306E+00
1110,0.57470E-02,-0.36339E+00
1120,0.57561E-02,-0.36343E+00
1130,0.50915E-02,-0.36258E+00
1140,0.57759E-02,-0.37329E+00
1150,0.59187E-02,-0.37504E+00
1160,0.59853E-02,-0.37494E+00
1170,0.59913E-02,-0.37665E+00
1180,0.60046E-02,-0.37673E+00
1190,0.59977E-02,-0.37876E+00
1200,0.59665E-02,-0.38020E+00
1210,0.59697E-02,-0.38034E+00
1220,0.59325E-02,-0.38117E+00
1230,0.58935E-02,-0.38179E+00
1240,0.58981E-02,-0.38185E+00
1250,0.58668E-02,-0.38231E+00
1260,0.58347E-02,-0.38272E+00
1270,0.58388E-02,-0.38276E+00
1280,0.58186E-02,-0.38315E+00
1290,0.57984E-02,-0.38354E+00
1300,0.58035E-02,-0.38356E+00
1310,0.57938E-02,-0.38391E+00
1320,0.57828E-02,-0.38424E+00
1330,0.57883E-02,-0.38427E+00
1340,0.57855E-02,-0.38455E+00
1350,0.57777E-02,-0.38478E+00
1360,0.57842E-02,-0.38482E+00
1370,0.57823E-02,-0.38503E+00
1380,0.57750E-02,-0.38519E+00
1390,0.57809E-02,-0.38523E+00
1400,0.57777E-02,-0.38538E+00
1410,0.57699E-02,-0.38552E+00
1420,0.57754E-02,-0.38554E+00
1430,0.57704E-02,-0.38565E+00
1440,0.57640E-02,-0.38577E+00
1450,0.57685E-02,-0.38579E+00
1460,0.57644E-02,-0.38589E+00
1470,0.57584E-02,-0.38598E+00
1480,0.57626E-02,-0.38600E+00
1490,0.57589E-02,-0.38610E+00
1500,0.57525E-02,-0.38618E+00
1510,0.57571E-02,-0.38620E+00
1520,0.57529E-02,-0.38627E+00
1530,0.57460E-02,-0.38635E+00
1540,0.57502E-02,-0.38637E+00
1550,0.57465E-02,-0.38645E+00
1560,0.57396E-02,-0.38651E+00
1570,0.57437E-02,-0.38653E+00
1580,0.57401E-02,-0.38658E+00
1590,0.57336E-02,-0.38664E+00
1600,0.57373E-02,-0.38666E+00
1610,0.57350E-02,-0.38672E+00
1620,0.57290E-02,-0.38678E+00
1630,0.57323E-02,-0.38680E+00
1640,0.55449E-02,-0.38096E+00
1650,0.55784E-02,-0.38165E+00
1660,0.55894E-02,-0.38171E+00
1670,0.56211E-02,-0.38278E+00
1680,0.56344E-02,-0.38334E+00
1690,0.56386E-02,-0.38340E+00
1700,0.56436E-02,-0.38356E+00
1710,0.56390E-02,-0.38354E+00
1720,0.56418E-02,-0.38354E+00
1730,0.56376E-02,-0.38346E+00
1740,0.56312E-02,-0.38336E+00
1750,0.56330E-02,-0.38334E+00
1760,0.56285E-02,-0.38329E+00
1770,0.56229E-02,-0.38323E+00
1780,0.56248E-02,-0.38323E+00
1790,0.56211E-02,-0.38319E+00
1800,0.56165E-02,-0.38317E+00
1810,0.56184E-02,-0.38317E+00
1820,0.56151E-02,-0.38315E+00
1830,0.56115E-02,-0.38315E+00
1840,0.56128E-02,-0.38315E+00
1850,0.56101E-02,-0.38315E+00
1860,0.56064E-02,-0.38315E+00
1870,0.56082E-02,-0.38315E+00
1880,0.56055E-02,-0.38315E+00
1890,0.56018E-02,-0.38317E+00
1900,0.56032E-02,-0.38317E+00
1910,0.56009E-02,-0.38319E+00
1920,0.55972E-02,-0.38319E+00
1930,0.55981E-02,-0.38321E+00
1940,0.55968E-02,-0.38323E+00
1950,0.55931E-02,-0.38323E+00
